"class","site","year","sp","ab"
"Reptilia",22,1978,"Gambelia_wislizeni",12
"Reptilia",22,1978,"Eumeces_gilberti",13
"Reptilia",22,1978,"Cnemidophorus_velox",20
"Reptilia",22,1978,"Cnemidophorus_exanguis",27
"Reptilia",22,1978,"Callisaurus_draconoides",33
"Reptilia",22,1978,"Holbrookia_maculata",40
"Reptilia",22,1978,"Cnemidophorus_tigris",47
"Reptilia",22,1978,"Crotaphytus_collaris",52
"Reptilia",22,1978,"Cophosaurus_texanus",54
"Reptilia",22,1978,"Uta_stansburiana",79
"Reptilia",22,1978,"Urosaurus_ornatus",102
"Reptilia",22,1978,"Sceloporus_undulatus",133
"Reptilia",22,1978,"Sceloporus_magister",145
"Reptilia",23,1978,"Uta_stansburiana",31
"Reptilia",23,1978,"Urosaurus_ornatus",37
"Reptilia",23,1978,"Gambelia_wislizeni",41
"Reptilia",23,1978,"Sceloporus_undulatus",60
"Reptilia",23,1978,"Eumeces_gilberti",67
"Reptilia",23,1978,"Holbrookia_maculata",68
"Reptilia",23,1978,"Sceloporus_magister",70
"Reptilia",23,1978,"Callisaurus_draconoides",89
"Reptilia",23,1978,"Cnemidophorus_velox",92
"Reptilia",23,1978,"Crotaphytus_collaris",94
"Reptilia",23,1978,"Cophosaurus_texanus",103
"Reptilia",23,1978,"Cnemidophorus_exanguis",118
"Reptilia",23,1978,"Cnemidophorus_tigris",126
"Reptilia",24,1978,"Eumeces_gilberti",1
"Reptilia",24,1978,"Cnemidophorus_exanguis",1
"Reptilia",24,1978,"Cnemidophorus_tigris",3
"Reptilia",24,1978,"Gambelia_wislizeni",3
"Reptilia",24,1978,"Cnemidophorus_velox",4
"Reptilia",24,1978,"Phrynosoma_platyrhinos",6
"Reptilia",24,1978,"Cophosaurus_texanus",11
"Reptilia",24,1978,"Holbrookia_maculata",13
"Reptilia",24,1978,"Uta_stansburiana",15
"Reptilia",24,1978,"Urosaurus_ornatus",17
"Reptilia",24,1978,"Crotaphytus_collaris",18
"Reptilia",24,1978,"Sceloporus_magister",39
"Reptilia",24,1978,"Sceloporus_undulatus",43
"Reptilia",25,1978,"Holbrookia_maculata",4
"Reptilia",25,1978,"Uta_stansburiana",4
"Reptilia",25,1978,"Gambelia_wislizeni",5
"Reptilia",25,1978,"Urosaurus_ornatus",5
"Reptilia",25,1978,"Cophosaurus_texanus",7
"Reptilia",25,1978,"Phrynosoma_platyrhinos",7
"Reptilia",25,1978,"Crotaphytus_collaris",9
"Reptilia",25,1978,"Sceloporus_magister",10
"Reptilia",25,1978,"Sceloporus_undulatus",15
"Reptilia",25,1978,"Eumeces_gilberti",16
"Reptilia",25,1978,"Cnemidophorus_tigris",24
"Reptilia",25,1978,"Cnemidophorus_velox",27
"Reptilia",25,1978,"Cnemidophorus_exanguis",39
"Reptilia",26,1978,"Dipsosaurus_dorsalis",2
"Reptilia",26,1978,"Sauromalus_obesus",6
"Reptilia",26,1978,"Gambelia_wislizeni",14
"Reptilia",26,1978,"Phrynosoma_solare",19
"Reptilia",26,1978,"Crotaphytus_collaris",26
"Reptilia",26,1978,"Coleonyx_variegatus",33
"Reptilia",26,1978,"Phrynosoma_platyrhinos",35
"Reptilia",26,1978,"Callisaurus_draconoides",57
"Reptilia",26,1978,"Cophosaurus_texanus",59
"Reptilia",26,1978,"Urosaurus_ornatus",80
"Reptilia",26,1978,"Cnemidophorus_tigris",115
"Reptilia",26,1978,"Uta_stansburiana",117
"Reptilia",26,1978,"Sceloporus_magister",194
"Reptilia",27,1978,"Sauromalus_obesus",2
"Reptilia",27,1978,"Dipsosaurus_dorsalis",3
"Reptilia",27,1978,"Phrynosoma_solare",5
"Reptilia",27,1978,"Gambelia_wislizeni",7
"Reptilia",27,1978,"Phrynosoma_platyrhinos",8
"Reptilia",27,1978,"Coleonyx_variegatus",10
"Reptilia",27,1978,"Crotaphytus_collaris",12
"Reptilia",27,1978,"Cophosaurus_texanus",17
"Reptilia",27,1978,"Callisaurus_draconoides",18
"Reptilia",27,1978,"Urosaurus_ornatus",25
"Reptilia",27,1978,"Uta_stansburiana",31
"Reptilia",27,1978,"Sceloporus_magister",52
"Reptilia",27,1978,"Cnemidophorus_tigris",54
"Reptilia",28,1978,"Dipsosaurus_dorsalis",1
"Reptilia",28,1978,"Phrynosoma_platyrhinos",4
"Reptilia",28,1978,"Gambelia_wislizeni",5
"Reptilia",28,1978,"Coleonyx_variegatus",9
"Reptilia",28,1978,"Urosaurus_ornatus",14
"Reptilia",28,1978,"Cophosaurus_texanus",15
"Reptilia",28,1978,"Uta_stansburiana",15
"Reptilia",28,1978,"Callisaurus_draconoides",16
"Reptilia",28,1978,"Urosaurus_graciosus",29
"Reptilia",28,1978,"Cnemidophorus_tigris",37
"Reptilia",28,1978,"Sceloporus_magister",150
"Reptilia",29,1978,"Phrynosoma_solare",5
"Reptilia",29,1978,"Dipsosaurus_dorsalis",6
"Reptilia",29,1978,"Urosaurus_ornatus",8
"Reptilia",29,1978,"Uta_stansburiana",10
"Reptilia",29,1978,"Gambelia_wislizeni",12
"Reptilia",29,1978,"Phrynosoma_platyrhinos",13
"Reptilia",29,1978,"Coleonyx_variegatus",13
"Reptilia",29,1978,"Urosaurus_graciosus",16
"Reptilia",29,1978,"Cophosaurus_texanus",43
"Reptilia",29,1978,"Callisaurus_draconoides",49
"Reptilia",29,1978,"Sceloporus_magister",51
"Reptilia",29,1978,"Cnemidophorus_tigris",84
"Reptilia",30,1978,"Sauromalus_obesus",1
"Reptilia",30,1978,"Gambelia_wislizeni",2
"Reptilia",30,1978,"Dipsosaurus_dorsalis",2
"Reptilia",30,1978,"Eumeces_gilberti",4
"Reptilia",30,1978,"Phrynosoma_platyrhinos",6
"Reptilia",30,1978,"Crotaphytus_collaris",7
"Reptilia",30,1978,"Coleonyx_variegatus",7
"Reptilia",30,1978,"Uta_stansburiana",12
"Reptilia",30,1978,"Cophosaurus_texanus",26
"Reptilia",30,1978,"Phrynosoma_douglassi",32
"Reptilia",30,1978,"Urosaurus_ornatus",33
"Reptilia",30,1978,"Cnemidophorus_tigris",66
"Reptilia",30,1978,"Sceloporus_magister",221
"Reptilia",31,1978,"Dipsosaurus_dorsalis",1
"Reptilia",31,1978,"Sauromalus_obesus",1
"Reptilia",31,1978,"Uta_stansburiana",3
"Reptilia",31,1978,"Gambelia_wislizeni",4
"Reptilia",31,1978,"Phrynosoma_platyrhinos",4
"Reptilia",31,1978,"Crotaphytus_collaris",5
"Reptilia",31,1978,"Coleonyx_variegatus",5
"Reptilia",31,1978,"Urosaurus_ornatus",9
"Reptilia",31,1978,"Urosaurus_ornatus",9
"Reptilia",31,1978,"Eumeces_gilberti",23
"Reptilia",31,1978,"Cophosaurus_texanus",28
"Reptilia",31,1978,"Phrynosoma_douglassi",28
"Reptilia",31,1978,"Sceloporus_magister",37
"Reptilia",31,1978,"Cnemidophorus_tigris",53
"Reptilia",127,1989,"Elaphe_emoryi",1
"Reptilia",127,1989,"Elaphe_obsoleta",1
"Reptilia",127,1989,"Phrynosoma_cornutum",1
"Reptilia",127,1989,"Nerodia_sipedon",1
"Reptilia",127,1989,"Lampropeltis_triangulum",2
"Reptilia",127,1989,"Eumeces_obsoletus",3
"Reptilia",127,1989,"Tantilla_gracilis",3
"Reptilia",127,1989,"Coluber_constrictor",4
"Reptilia",127,1989,"Masticophis_flagellum",4
"Reptilia",127,1989,"Crotaphytus_collaris",6
"Reptilia",127,1989,"Diadophis_punctatus",7
"Reptilia",128,1990,"Lampropeltis_calligaster",1
"Reptilia",128,1990,"Storeria_dekayi",1
"Reptilia",128,1990,"Trachemys_scripta",1
"Reptilia",128,1990,"Chelydra_serpentina",1
"Reptilia",128,1990,"Masticophis_flagellum",1
"Reptilia",128,1990,"Thamnophis_proximus",1
"Reptilia",128,1990,"Lampropeltis_getula",2
"Reptilia",128,1990,"Eumeces_obsoletus",2
"Reptilia",128,1990,"Scincella_lateralis",2
"Reptilia",128,1990,"Nerodia_sipedon",2
"Reptilia",128,1990,"Agkistrodon_contortrix",2
"Reptilia",128,1990,"Thamnophis_sirtalis",3
"Reptilia",128,1990,"Elaphe_emoryi",3
"Reptilia",128,1990,"Lampropeltis_triangulum",4
"Reptilia",128,1990,"Ophisaurus_attenuatus",4
"Reptilia",128,1990,"Tantilla_gracilis",6
"Reptilia",128,1990,"Crotaphytus_collaris",7
"Reptilia",128,1990,"Coluber_constrictor",12
"Reptilia",128,1990,"Diadophis_punctatus",33
"Reptilia",130,1993,"Elaphe_emoryi",1
"Reptilia",130,1993,"Lampropeltis_getula",1
"Reptilia",130,1993,"Pituophis_catenifer",1
"Reptilia",130,1993,"Scincella_lateralis",1
"Reptilia",130,1993,"Ambystoma_texanum",1
"Reptilia",130,1993,"Cnemnidophorous_sexlineatus",1
"Reptilia",130,1993,"Tropidoclonion_lineatum",2
"Reptilia",130,1993,"Ophisaurus_attenuatus",2
"Reptilia",130,1993,"Crotaphytus_collaris",3
"Reptilia",130,1993,"Coluber_constrictor",5
"Reptilia",130,1993,"Eumeces_obsoletus",11
"Reptilia",130,1993,"Diadophis_punctatus",29
"Reptilia",130,1993,"Tantilla_gracilis",30
"Reptilia",132,1995,"Lampropeltis_triangulum",1
"Reptilia",132,1995,"Lampropeltis_calligaster",1
"Reptilia",132,1995,"Trachemys_scripta",1
"Reptilia",132,1995,"Chelydra_serpentina",1
"Reptilia",132,1995,"Agkistrodon_contortrix",1
"Reptilia",132,1995,"Lampropeltis_getula",2
"Reptilia",132,1995,"Ophisaurus_attenuatus",2
"Reptilia",132,1995,"Masticophis_flagellum",2
"Reptilia",132,1995,"Elaphe_emoryi",3
"Reptilia",132,1995,"Crotaphytus_collaris",3
"Reptilia",132,1995,"Thamnophis_sirtalis",4
"Reptilia",132,1995,"Coluber_constrictor",5
"Reptilia",132,1995,"Eumeces_obsoletus",12
"Reptilia",132,1995,"Tantilla_gracilis",14
"Reptilia",132,1995,"Diadophis_punctatus",47
"Reptilia",133,1996,"Lampropeltis_triangulum",1
"Reptilia",133,1996,"Ophisaurus_attenuatus",1
"Reptilia",133,1996,"Chelydra_serpentina",1
"Reptilia",133,1996,"Elaphe_emoryi",2
"Reptilia",133,1996,"Lampropeltis_getula",2
"Reptilia",133,1996,"Trachemys_scripta",2
"Reptilia",133,1996,"Eumeces_obsoletus",3
"Reptilia",133,1996,"Thamnophis_sirtalis",4
"Reptilia",133,1996,"Chrysemys_picta",4
"Reptilia",133,1996,"Coluber_constrictor",5
"Reptilia",133,1996,"Crotaphytus_collaris",5
"Reptilia",133,1996,"Tantilla_gracilis",9
"Reptilia",133,1996,"Diadophis_punctatus",10
"Reptilia",134,1997,"Lampropeltis_getula",1
"Reptilia",134,1997,"Lampropeltis_triangulum",1
"Reptilia",134,1997,"Pituophis_catenifer",1
"Reptilia",134,1997,"Trachemys_scripta",1
"Reptilia",134,1997,"Chrysemys_picta",1
"Reptilia",134,1997,"Chelydra_serpentina",1
"Reptilia",134,1997,"Thamnophis_proximus",1
"Reptilia",134,1997,"Thamnophis_sirtalis",2
"Reptilia",134,1997,"Crotaphytus_collaris",4
"Reptilia",134,1997,"Elaphe_emoryi",5
"Reptilia",134,1997,"Eumeces_obsoletus",5
"Reptilia",134,1997,"Ophisaurus_attenuatus",7
"Reptilia",134,1997,"Coluber_constrictor",8
"Reptilia",134,1997,"Tantilla_gracilis",9
"Reptilia",134,1997,"Diadophis_punctatus",41
"Reptilia",135,1998,"Lampropeltis_getula",1
"Reptilia",135,1998,"Lampropeltis_calligaster",1
"Reptilia",135,1998,"Phrynosoma_cornutum",1
"Reptilia",135,1998,"Scincella_lateralis",1
"Reptilia",135,1998,"Thamnophis_proximus",1
"Reptilia",135,1998,"Tropidoclonion_lineatum",2
"Reptilia",135,1998,"Nerodia_sipedon",2
"Reptilia",135,1998,"Thamnophis_radix",2
"Reptilia",135,1998,"Thamnophis_sirtalis",5
"Reptilia",135,1998,"Crotaphytus_collaris",5
"Reptilia",135,1998,"Ophisaurus_attenuatus",6
"Reptilia",135,1998,"Eumeces_obsoletus",6
"Reptilia",135,1998,"Coluber_constrictor",13
"Reptilia",135,1998,"Tantilla_gracilis",18
"Reptilia",135,1998,"Diadophis_punctatus",44
"Reptilia",136,1999,"Nerodia_sipedon",1
"Reptilia",136,1999,"Lampropeltis_getula",2
"Reptilia",136,1999,"Tropidoclonion_lineatum",2
"Reptilia",136,1999,"Scincella_lateralis",2
"Reptilia",136,1999,"Trachemys_scripta",2
"Reptilia",136,1999,"Thamnophis_radix",2
"Reptilia",136,1999,"Thamnophis_sirtalis",4
"Reptilia",136,1999,"Crotaphytus_collaris",4
"Reptilia",136,1999,"Elaphe_emoryi",5
"Reptilia",136,1999,"Coluber_constrictor",9
"Reptilia",136,1999,"Eumeces_obsoletus",13
"Reptilia",136,1999,"Tantilla_gracilis",18
"Reptilia",136,1999,"Diadophis_punctatus",22
"Reptilia",137,2000,"Elaphe_emoryi",1
"Reptilia",137,2000,"Lampropeltis_calligaster",1
"Reptilia",137,2000,"Cnemnidophorous_sexlineatus",1
"Reptilia",137,2000,"Masticophis_flagellum",1
"Reptilia",137,2000,"Tropidoclonion_lineatum",2
"Reptilia",137,2000,"Thamnophis_sirtalis",3
"Reptilia",137,2000,"Ophisaurus_attenuatus",3
"Reptilia",137,2000,"Crotaphytus_collaris",3
"Reptilia",137,2000,"Lampropeltis_getula",4
"Reptilia",137,2000,"Scincella_lateralis",5
"Reptilia",137,2000,"Thamnophis_proximus",7
"Reptilia",137,2000,"Coluber_constrictor",12
"Reptilia",137,2000,"Diadophis_punctatus",12
"Reptilia",137,2000,"Tantilla_gracilis",28
"Reptilia",137,2000,"Eumeces_obsoletus",36
"Reptilia",138,2001,"Elaphe_emoryi",1
"Reptilia",138,2001,"Ophisaurus_attenuatus",1
"Reptilia",138,2001,"Nerodia_sipedon",1
"Reptilia",138,2001,"Lampropeltis_getula",2
"Reptilia",138,2001,"Trachemys_scripta",2
"Reptilia",138,2001,"Thamnophis_proximus",2
"Reptilia",138,2001,"Scincella_lateralis",3
"Reptilia",138,2001,"Crotaphytus_collaris",4
"Reptilia",138,2001,"Thamnophis_sirtalis",5
"Reptilia",138,2001,"Coluber_constrictor",6
"Reptilia",138,2001,"Diadophis_punctatus",14
"Reptilia",138,2001,"Tantilla_gracilis",18
"Reptilia",138,2001,"Eumeces_obsoletus",22
"Reptilia",139,2002,"Lampropeltis_triangulum",1
"Reptilia",139,2002,"Lampropeltis_calligaster",1
"Reptilia",139,2002,"Ophisaurus_attenuatus",2
"Reptilia",139,2002,"Scincella_lateralis",2
"Reptilia",139,2002,"Thamnophis_sirtalis",3
"Reptilia",139,2002,"Lampropeltis_getula",3
"Reptilia",139,2002,"Crotaphytus_collaris",5
"Reptilia",139,2002,"Coluber_constrictor",7
"Reptilia",139,2002,"Eumeces_obsoletus",12
"Reptilia",139,2002,"Diadophis_punctatus",12
"Reptilia",139,2002,"Tantilla_gracilis",32
"Reptilia",140,2003,"Tropidoclonion_lineatum",1
"Reptilia",140,2003,"Ophisaurus_attenuatus",1
"Reptilia",140,2003,"Ambystoma_texanum",1
"Reptilia",140,2003,"Cnemnidophorous_sexlineatus",1
"Reptilia",140,2003,"Masticophis_flagellum",1
"Reptilia",140,2003,"Thamnophis_proximus",1
"Reptilia",140,2003,"Lampropeltis_triangulum",2
"Reptilia",140,2003,"Trachemys_scripta",3
"Reptilia",140,2003,"Thamnophis_sirtalis",5
"Reptilia",140,2003,"Crotaphytus_collaris",6
"Reptilia",140,2003,"Coluber_constrictor",12
"Reptilia",140,2003,"Eumeces_obsoletus",12
"Reptilia",140,2003,"Tantilla_gracilis",17
"Reptilia",140,2003,"Diadophis_punctatus",29
"Reptilia",141,1995,"Coluber_constrictor",1
"Reptilia",141,1995,"Cemophora_coccinea",1
"Reptilia",141,1995,"Opheodrys_aestivus",1
"Reptilia",141,1995,"Storeria_occipitomaculata",1
"Reptilia",141,1995,"Lampropeltis_getula",2
"Reptilia",141,1995,"Elaphe_guttata",2
"Reptilia",141,1995,"Lampropeltis_triangulum",3
"Reptilia",141,1995,"Tantilla_gracilis",3
"Reptilia",141,1995,"Sistrurus_miliarius",3
"Reptilia",141,1995,"Storeria_dekayi",4
"Reptilia",141,1995,"Heterodon_platirhinos",4
"Reptilia",141,1995,"Carphophis_vermis",5
"Reptilia",141,1995,"Agkistrodon_contortrix",6
"Reptilia",141,1995,"Virginia_valeriae",6
"Reptilia",141,1995,"Masticophis_flagellum",7
"Reptilia",141,1995,"Thamnophis_sirtalis",14
"Reptilia",141,1995,"Diadophis_punctatus",26
"Reptilia",142,1995,"Lampropeltis_triangulum",1
"Reptilia",142,1995,"Nerodia_sipedon",1
"Reptilia",142,1995,"Nerodia_erythrogaster",1
"Reptilia",142,1995,"Virginia_valeriae",1
"Reptilia",142,1995,"Agkistrodon_piscivorus",2
"Reptilia",142,1995,"Lampropeltis_getula",3
"Reptilia",142,1995,"Storeria_dekayi",3
"Reptilia",142,1995,"Carphophis_vermis",3
"Reptilia",142,1995,"Opheodrys_aestivus",3
"Reptilia",142,1995,"Storeria_occipitomaculata",3
"Reptilia",142,1995,"Coluber_constrictor",7
"Reptilia",142,1995,"Thamnophis_sirtalis",7
"Reptilia",142,1995,"Diadophis_punctatus",8
"Reptilia",142,1995,"Agkistrodon_contortrix",19
"Reptilia",143,1995,"Lampropeltis_triangulum",1
"Reptilia",143,1995,"Cemophora_coccinea",1
"Reptilia",143,1995,"Elaphe_obsoleta",2
"Reptilia",143,1995,"Lampropeltis_calligaster",2
"Reptilia",143,1995,"Diadophis_punctatus",2
"Reptilia",143,1995,"Heterodon_platirhinos",2
"Reptilia",143,1995,"Opheodrys_aestivus",2
"Reptilia",143,1995,"Thamnophis_sirtalis",3
"Reptilia",143,1995,"Nerodia_erythrogaster",3
"Reptilia",143,1995,"Storeria_occipitomaculata",3
"Reptilia",143,1995,"Storeria_dekayi",4
"Reptilia",143,1995,"Agkistrodon_piscivorus",5
"Reptilia",143,1995,"Coluber_constrictor",6
"Reptilia",143,1995,"Agkistrodon_contortrix",6
"Reptilia",143,1995,"Carphophis_vermis",8
"Reptilia",143,1995,"Lampropeltis_getula",16
"Reptilia",525,1994,"Boiruna_maculata",1
"Reptilia",525,1994,"Chironius_quadricarinatus",1
"Reptilia",525,1994,"Leptotyphlops_unguirostris",1
"Reptilia",525,1994,"Liophis_guentheri",1
"Reptilia",525,1994,"Sibynomorphus_lavillai",1
"Reptilia",525,1994,"Anops_kingi",1
"Reptilia",525,1994,"Lystrophis_pulcher",2
"Reptilia",525,1994,"Philodryas_baroni",2
"Reptilia",525,1994,"Philodryas_mattogrossensis",2
"Reptilia",525,1994,"Amphisbaena_bolivica",2
"Reptilia",525,1994,"Tupinambis_rufescens",2
"Reptilia",525,1994,"Liophis_sagittifer",3
"Reptilia",525,1994,"Stenocercus_doellojuradoi",3
"Reptilia",525,1994,"Philodryas_psammophideus",4
"Reptilia",525,1994,"Liophis_poecilogyrus",5
"Reptilia",525,1994,"Micrurus_pyrrhocryptus",6
"Reptilia",525,1994,"Phalotris_punctatus",6
"Reptilia",525,1994,"Oxyrhopus_rhombifer",7
"Reptilia",525,1994,"Cnemidophorus_ocellifer",7
"Reptilia",525,1994,"Phimophis_vittatus",10
"Reptilia",525,1994,"Homonota_fasciate",13
"Reptilia",525,1994,"Ameiva_ameiva",14
"Reptilia",525,1994,"Liolaemus_chacoensis",14
"Reptilia",525,1994,"Bothrops_neuwiedii",19
"Reptilia",525,1994,"Tropidurus_etheridgei",33
"Reptilia",525,1994,"Teius_teyou",93
"Reptilia",526,1994,"Boiruna_maculata",1
"Reptilia",526,1994,"Crotalus_durissus",1
"Reptilia",526,1994,"Liophis_poecilogyrus",1
"Reptilia",526,1994,"Amphisbaena_darwini",1
"Reptilia",526,1994,"Ameiva_ameiva",1
"Reptilia",526,1994,"Liolaemus_chacoensis",1
"Reptilia",526,1994,"Phyllopezus_pollicaris",1
"Reptilia",526,1994,"Urostrophus_gallardoi",1
"Reptilia",526,1994,"Philodryas_mattogrossensis",2
"Reptilia",526,1994,"Waglerophis_merremi",2
"Reptilia",526,1994,"Homonota_fasciate",2
"Reptilia",526,1994,"Tropidurus_spinulosus",2
"Reptilia",526,1994,"Phalotris_punctatus",3
"Reptilia",526,1994,"Liophis_guentheri",4
"Reptilia",526,1994,"Micrurus_pyrrhocryptus",4
"Reptilia",526,1994,"Philodryas_baroni",4
"Reptilia",526,1994,"Phimophis_vittatus",4
"Reptilia",526,1994,"Lystrophis_pulcher",7
"Reptilia",526,1994,"Oxyrhopus_rhombifer",8
"Reptilia",526,1994,"Sibynomorphus_lavillai",10
"Reptilia",526,1994,"Tupinambis_rufescens",10
"Reptilia",526,1994,"Philodryas_psammophideus",12
"Reptilia",526,1994,"Tropidurus_etheridgei",16
"Reptilia",526,1994,"Stenocercus_doellojuradoi",17
"Reptilia",526,1994,"Bothrops_neuwiedii",19
"Reptilia",526,1994,"Cnemidophorus_ocellifer",21
"Reptilia",526,1994,"Teius_teyou",63
"Reptilia",527,NA,"Heliobolus_lugubris",1
"Reptilia",527,NA,"Hemidactylus_mabouia",1
"Reptilia",527,NA,"Pachydactylus_punctatus",1
"Reptilia",527,NA,"Gerrhosaurus_flavigularis",3
"Reptilia",527,NA,"Chamaeleo_dilepis",3
"Reptilia",527,NA,"Pedioplanis_lineoocellata",4
"Reptilia",527,NA,"Nucras_intertexta",5
"Reptilia",527,NA,"Mabuya_striata",8
"Reptilia",527,NA,"Mabuya_varia",9
"Reptilia",527,NA,"Homopholis_wahlbergii",11
"Reptilia",527,NA,"Cordylus_tropidosternum",18
"Reptilia",527,NA,"Acanthocercus_atricollis",28
"Reptilia",527,NA,"Lygodactylus_capensis",222
"Reptilia",529,2000,"Heternotia_binoei",1
"Reptilia",529,2000,"Rhynchoedura_ornata",1
"Reptilia",529,2000,"Egernia_inornata",1
"Reptilia",529,2000,"Lerista_muelleri",1
"Reptilia",529,2000,"Tiliqua_occipitalis",1
"Reptilia",529,2000,"Varanus_caudolineatus",1
"Reptilia",529,2000,"Ramphotyphlops_bituberculatus",1
"Reptilia",529,2000,"Pseudonaja_modesta",1
"Reptilia",529,2000,"Suta_fasciata",1
"Reptilia",529,2000,"Lialis_burtonis",2
"Reptilia",529,2000,"Ctenophorus_scutulatus",3
"Reptilia",529,2000,"Delma_australis",3
"Reptilia",529,2000,"Hemiergis_initialis",3
"Reptilia",529,2000,"Cryptoblepharus_plagiocephalus",4
"Reptilia",529,2000,"Lerista_picturata",4
"Reptilia",529,2000,"Parasuta_monachus",4
"Reptilia",529,2000,"Moloch_horridus",5
"Reptilia",529,2000,"Tympanocryptis_cephala",5
"Reptilia",529,2000,"Underwoodisaurus_milii",6
"Reptilia",529,2000,"Ramphotyphlops_harnatus",6
"Reptilia",529,2000,"Cyclodomorphous_elongatus",8
"Reptilia",529,2000,"Morethia_butleri",8
"Reptilia",529,2000,"Ctenophorus_reticulatus",9
"Reptilia",529,2000,"Pogona_minor",10
"Reptilia",529,2000,"Gehyra_variegata",12
"Reptilia",529,2000,"Ramphotyphlops_australis",12
"Reptilia",529,2000,"Ctenotus_atlas",13
"Reptilia",529,2000,"Ctenotus_uber",19
"Reptilia",529,2000,"Egernia_depressa",19
"Reptilia",529,2000,"Strophurus_assimilis",25
"Reptilia",529,2000,"Menetia_greyii",37
"Reptilia",529,2000,"Diplodactylus_pulcher",38
"Reptilia",529,2000,"Diplodactylus_mainii",61
"Reptilia",529,2000,"Diplodactylus_graneriensis",77
"Reptilia",530,2000,"Moloch_horridus",1
"Reptilia",530,2000,"Delma_butleri",1
"Reptilia",530,2000,"Delma_fraseri",1
"Reptilia",530,2000,"Egernia_inornata",1
"Reptilia",530,2000,"Tiliqua_rugosa",1
"Reptilia",530,2000,"Ramphotyphlops_australis",1
"Reptilia",530,2000,"Ramphotyphlops_bituberculatus",1
"Reptilia",530,2000,"Pseudonaja_modesta",1
"Reptilia",530,2000,"Ctenophorus_reticulatus",2
"Reptilia",530,2000,"Tympanocryptis_cephala",2
"Reptilia",530,2000,"Eramiascincus_richardsonii",2
"Reptilia",530,2000,"Hemiergis_initialis",2
"Reptilia",530,2000,"Simoselaps_bertholdii",2
"Reptilia",530,2000,"Gehyra_purpurascens",4
"Reptilia",530,2000,"Egernia_formosa",4
"Reptilia",530,2000,"Varanus_gouldii",4
"Reptilia",530,2000,"Pogona_minor",5
"Reptilia",530,2000,"Delma_australis",6
"Reptilia",530,2000,"Parasuta_monachus",6
"Reptilia",530,2000,"Cyclodomorphous_elongatus",7
"Reptilia",530,2000,"Ramphotyphlops_harnatus",7
"Reptilia",530,2000,"Menetia_greyii",8
"Reptilia",530,2000,"Varanus_caudolineatus",8
"Reptilia",530,2000,"Morethia_butleri",9
"Reptilia",530,2000,"Brachyurophis_semifasciata",9
"Reptilia",530,2000,"Cryptoblepharus_plagiocephalus",10
"Reptilia",530,2000,"Ctenotus_atlas",10
"Reptilia",530,2000,"Heternotia_binoei",11
"Reptilia",530,2000,"Underwoodisaurus_milii",11
"Reptilia",530,2000,"Ctenotus_uber",17
"Reptilia",530,2000,"Lerista_muelleri",17
"Reptilia",530,2000,"Rhynchoedura_ornata",21
"Reptilia",530,2000,"Egernia_depressa",21
"Reptilia",530,2000,"Gehyra_variegata",22
"Reptilia",530,2000,"Lerista_picturata",31
"Reptilia",530,2000,"Strophurus_assimilis",43
"Reptilia",530,2000,"Diplodactylus_graneriensis",44
"Reptilia",530,2000,"Diplodactylus_mainii",47
"Reptilia",530,2000,"Diplodactylus_pulcher",64
"Reptilia",531,2001,"Delma_fraseri",1
"Reptilia",531,2001,"Pygopus_lepidopus",1
"Reptilia",531,2001,"Ramphotyphlops_bituberculatus",1
"Reptilia",531,2001,"Pseudonaja_modesta",1
"Reptilia",531,2001,"Suta_fasciata",1
"Reptilia",531,2001,"Moloch_horridus",2
"Reptilia",531,2001,"Eramiascincus_richardsonii",2
"Reptilia",531,2001,"Parasuta_monachus",2
"Reptilia",531,2001,"Simoselaps_bertholdii",2
"Reptilia",531,2001,"Ctenophorus_scutulatus",3
"Reptilia",531,2001,"Delma_australis",3
"Reptilia",531,2001,"Ctenophorus_cristatus",4
"Reptilia",531,2001,"Oedura_reticulata",4
"Reptilia",531,2001,"Morethia_butleri",4
"Reptilia",531,2001,"Varanus_gouldii",4
"Reptilia",531,2001,"Brachyurophis_semifasciata",4
"Reptilia",531,2001,"Cryptoblepharus_plagiocephalus",5
"Reptilia",531,2001,"Egernia_formosa",5
"Reptilia",531,2001,"Ramphotyphlops_australis",6
"Reptilia",531,2001,"Cyclodomorphous_elongatus",8
"Reptilia",531,2001,"Lerista_muelleri",9
"Reptilia",531,2001,"Varanus_caudolineatus",9
"Reptilia",531,2001,"Underwoodisaurus_milii",11
"Reptilia",531,2001,"Ramphotyphlops_harnatus",11
"Reptilia",531,2001,"Pogona_minor",12
"Reptilia",531,2001,"Gehyra_purpurascens",12
"Reptilia",531,2001,"Menetia_greyii",12
"Reptilia",531,2001,"Ctenophorus_reticulatus",14
"Reptilia",531,2001,"Egernia_inornata",14
"Reptilia",531,2001,"Heternotia_binoei",15
"Reptilia",531,2001,"Ctenotus_uber",19
"Reptilia",531,2001,"Lerista_picturata",21
"Reptilia",531,2001,"Ctenotus_atlas",23
"Reptilia",531,2001,"Strophurus_assimilis",24
"Reptilia",531,2001,"Egernia_depressa",29
"Reptilia",531,2001,"Rhynchoedura_ornata",30
"Reptilia",531,2001,"Diplodactylus_graneriensis",45
"Reptilia",531,2001,"Diplodactylus_mainii",49
"Reptilia",531,2001,"Gehyra_variegata",65
"Reptilia",531,2001,"Diplodactylus_pulcher",79
