"class","site","year","sp","ab"
"Actinopterygii",273,1996,"Secutor_hanedai",34
"Actinopterygii",273,1996,"Glossogobius_bicellatus",34
"Actinopterygii",273,1996,"Moolgarda_engeli",35
"Actinopterygii",273,1996,"Secutor_insidiator",35
"Actinopterygii",273,1996,"Vaspicula_trachinoides",37
"Actinopterygii",273,1996,"Gazza_dentex",38
"Actinopterygii",273,1996,"Lagocephalus_lunaris",38
"Actinopterygii",273,1996,"Leiognathus_stercorarius",39
"Actinopterygii",273,1996,"Sardinella_sp.",40
"Actinopterygii",273,1996,"Scatophagus_argus",42
"Actinopterygii",273,1996,"Gnatholepis_baliurus",44
"Actinopterygii",273,1996,"Ilisha_melastoma",45
"Actinopterygii",273,1996,"Amabassis_nalua",51
"Actinopterygii",273,1996,"Amoya_moloanus",52
"Actinopterygii",273,1996,"Pseudogobius_javanicus",52
"Actinopterygii",273,1996,"Stigmatogobius_sadanundio",57
"Actinopterygii",273,1996,"Stolephorus_insularis",58
"Actinopterygii",273,1996,"Moolgarda_parmatus",58
"Actinopterygii",273,1996,"Chelon_subviridis",59
"Actinopterygii",273,1996,"Moolgarda_seheli",67
"Actinopterygii",273,1996,"Siganus_javus",67
"Actinopterygii",273,1996,"Ellochelon_vaigiensis",68
"Actinopterygii",273,1996,"Oxyurichthys_microlepis",78
"Actinopterygii",273,1996,"Zenarchopterus_dunckeri",79
"Actinopterygii",273,1996,"Papillogobius_reichei",79
"Actinopterygii",273,1996,"Butis_butis",86
"Actinopterygii",273,1996,"Acentrogobius_viridipunctatus",99
"Actinopterygii",273,1996,"Gerres_filamentosus",104
"Actinopterygii",273,1996,"Acentrogobius_malayanus",121
"Actinopterygii",273,1996,"Mystus_gulio",141
"Actinopterygii",273,1996,"Atherinomorus_duodecimalis",194
"Actinopterygii",273,1996,"Pennahia_anea",226
"Actinopterygii",273,1996,"Gerres_macracanthus",264
"Actinopterygii",273,1996,"Zenarchopterus_buffonis",282
"Actinopterygii",273,1996,"Rastrelliger_sp.",292
"Actinopterygii",273,1996,"Leiognathus_splendens",305
"Actinopterygii",273,1996,"Acentrogobius_kranfiensis",343
"Actinopterygii",273,1996,"Encrasicholina_devisi",394
"Actinopterygii",273,1996,"Hyporhamphus_limabatus",472
"Actinopterygii",273,1996,"Sillago_sihama",496
"Actinopterygii",273,1996,"Escualosa_thoracata",502
"Actinopterygii",273,1996,"Gerres_erythrourus",697
"Actinopterygii",273,1996,"Stolephorus_chinensis",699
"Actinopterygii",273,1996,"Leiognathus_equulus",724
"Actinopterygii",273,1996,"Neostethus_lankesteri",950
"Actinopterygii",273,1996,"Thryssa_hamiltonii",1338
"Actinopterygii",273,1996,"Leiognathus_decorus",1517
"Actinopterygii",273,1996,"Stolephorus_indicus",1892
"Actinopterygii",273,1996,"Oryzias_favanicus",1940
"Actinopterygii",273,1996,"Hypoatherina_valenciennei",2552
"Actinopterygii",273,1996,"Secutor_megalolepsis",2705
"Actinopterygii",273,1996,"Ambassis_vachellii",3820
"Actinopterygii",282,2002,"Elops_hawaiensis",1
"Actinopterygii",282,2002,"Konosirus_punctatus",1
"Actinopterygii",282,2002,"Hypoatherina_tsurugae",1
"Actinopterygii",282,2002,"Iso_flosmaris",1
"Actinopterygii",282,2002,"Chelidonichthys_spinosus",1
"Actinopterygii",282,2002,"Girella_punctata",1
"Actinopterygii",282,2002,"Trachinotus_blochii",2
"Actinopterygii",282,2002,"Paralichthys_olivaceus",2
"Actinopterygii",282,2002,"Takifugu_poecilonotus",2
"Actinopterygii",282,2002,"Takifugu_reticularis",3
"Actinopterygii",282,2002,"Plecoglossus_altivelis",4
"Actinopterygii",282,2002,"Plectorhinchus_cinctus",6
"Actinopterygii",282,2002,"Engraulis_japonicus",9
"Actinopterygii",282,2002,"Sillago_japonica",13
"Actinopterygii",282,2002,"Takifugu_niphobles",21
"Actinopterygii",282,2002,"Lateolabrax_latus",32
"Actinopterygii",282,2002,"Paraplagusia_japonica",54
"Actinopterygii",283,2002,"Acanthogobius_flavimanus",1
"Actinopterygii",283,2002,"Albula_neoguinaica",1
"Actinopterygii",283,2002,"Saurida_sp.",1
"Actinopterygii",283,2002,"Hyporhamphus_intermedius",1
"Actinopterygii",283,2002,"Chelidonichthys_spinosus",1
"Actinopterygii",283,2002,"Gymnogobius_castaneus",1
"Actinopterygii",283,2002,"Siganus_fuscescens",1
"Actinopterygii",283,2002,"Plectorhinchus_cinctus",2
"Actinopterygii",283,2002,"Gymnogobius_urotaenia",2
"Actinopterygii",283,2002,"Heteromycteris_japonica",2
"Actinopterygii",283,2002,"Takifugu_poecilonotus",2
"Actinopterygii",283,2002,"Paralichthys_olivaceus",5
"Actinopterygii",283,2002,"Girella_punctata",10
"Actinopterygii",283,2002,"Plecoglossus_altivelis",11
"Actinopterygii",283,2002,"Paraplagusia_japonica",21
"Actinopterygii",283,2002,"Mugil_cephalus",33
"Actinopterygii",283,2002,"Takifugu_niphobles",33
"Actinopterygii",283,2002,"Engraulis_japonicus",38
"Actinopterygii",283,2002,"Sillago_japonica",53
"Actinopterygii",283,2002,"Lateolabrax_latus",101
"Actinopterygii",284,2002,"Plecoglossus_altivelis",1
"Actinopterygii",284,2002,"Saurida_sp.",1
"Actinopterygii",284,2002,"Sebastes_inermis",1
"Actinopterygii",284,2002,"Plectorhinchus_cinctus",1
"Actinopterygii",284,2002,"Gymnogobius_urotaenia",1
"Actinopterygii",284,2002,"Sphyraena_pinguis",1
"Actinopterygii",284,2002,"Engraulis_japonicus",3
"Actinopterygii",284,2002,"Chelon_sp.",3
"Actinopterygii",284,2002,"Takifugu_reticularis",3
"Actinopterygii",284,2002,"Favonigobius_gymnauchen",4
"Actinopterygii",284,2002,"Takifugu_poecilonotus",4
"Actinopterygii",284,2002,"Gymnogobius_castaneus",5
"Actinopterygii",284,2002,"Girella_punctata",6
"Actinopterygii",284,2002,"Paralichthys_olivaceus",9
"Actinopterygii",284,2002,"Hoplichthys_sp.",10
"Actinopterygii",284,2002,"Lateolabrax_latus",13
"Actinopterygii",284,2002,"Mugil_cephalus",14
"Actinopterygii",284,2002,"Acanthogobius_flavimanus",15
"Actinopterygii",284,2002,"Paraplagusia_japonica",34
"Actinopterygii",284,2002,"Sillago_japonica",56
"Actinopterygii",284,2002,"Takifugu_niphobles",64
"Actinopterygii",285,2001,"Symphodus_melops",1
"Actinopterygii",285,2001,"Conger_conger",1
"Actinopterygii",285,2001,"Anguilla_anguilla",1
"Actinopterygii",285,2001,"Arnoglossus_laterna",1
"Actinopterygii",285,2001,"Callionymus_risso",1
"Actinopterygii",285,2001,"Gobius_oruentatus",1
"Actinopterygii",285,2001,"Symphodus_roissali",1
"Actinopterygii",285,2001,"Scophthalmus_maximus",1
"Actinopterygii",285,2001,"Serranus_hepatus",1
"Actinopterygii",285,2001,"Diplodus_cervinus",1
"Actinopterygii",285,2001,"Lithognathus_mormyrus",1
"Actinopterygii",285,2001,"Syngnathus_abaster",1
"Actinopterygii",285,2001,"Syngnathus_typhle",2
"Actinopterygii",285,2001,"Diplodus_sargus",2
"Actinopterygii",285,2001,"Gobius_couchi",2
"Actinopterygii",285,2001,"Synaptura_lusitanica",2
"Actinopterygii",285,2001,"Microchirus_azevia",3
"Actinopterygii",285,2001,"Sarpa_salpa",3
"Actinopterygii",285,2001,"Scophthalmus_rhombus",4
"Actinopterygii",285,2001,"Parablennius_gattorugine",4
"Actinopterygii",285,2001,"Monochirus_hispidus",4
"Actinopterygii",285,2001,"Syngnathus_acus",5
"Actinopterygii",285,2001,"Trachinus_draco",5
"Actinopterygii",285,2001,"Parablennius_pilicornis",6
"Actinopterygii",285,2001,"Hippocampus_hippocampus",6
"Actinopterygii",285,2001,"Raja_undulata",7
"Actinopterygii",285,2001,"Scorpaena_notata",9
"Actinopterygii",285,2001,"Scorpaena_porcus",9
"Actinopterygii",285,2001,"Mullus_surmuletus",12
"Actinopterygii",285,2001,"Symphodus_cinereus",14
"Actinopterygii",285,2001,"Spondyliosoma_cantharus",15
"Actinopterygii",285,2001,"Hippocampus_guttulatus",15
"Actinopterygii",285,2001,"Pomatoschistus_pictus",16
"Actinopterygii",285,2001,"Arnoglossus_thori",19
"Actinopterygii",285,2001,"Solea_lascaris",22
"Actinopterygii",285,2001,"Gobius_paganellus",25
"Actinopterygii",285,2001,"Bothus_podas",30
"Actinopterygii",285,2001,"Callionymus_maculatus",37
"Actinopterygii",285,2001,"Symphodus_bailloni",44
"Actinopterygii",285,2001,"Diplodus_vulgaris",47
"Actinopterygii",285,2001,"Pomatoschistus_microps",53
"Actinopterygii",285,2001,"Echiichthys_vipera",59
"Actinopterygii",285,2001,"Gobius_niger",145
"Actinopterygii",285,2001,"Pomatoschistus_minutus",798
"Actinopterygii",286,2001,"Solea_senegalensis",1
"Actinopterygii",286,2001,"Trigla_lucerna",1
"Actinopterygii",286,2001,"Labrus_bergylta",1
"Actinopterygii",286,2001,"Labrus_merula",1
"Actinopterygii",286,2001,"Ctenolabrus_rupestris",1
"Actinopterygii",286,2001,"Symphodus_rostratus",1
"Actinopterygii",286,2001,"Scorpaena_notata",1
"Actinopterygii",286,2001,"Serranus_cabrilla",1
"Actinopterygii",286,2001,"Dentex_marrocanus",1
"Actinopterygii",286,2001,"Nerophis_lumbriciformes",1
"Actinopterygii",286,2001,"Torpedo_marmorata",1
"Actinopterygii",286,2001,"Pomatoschistus_pictus",2
"Actinopterygii",286,2001,"Symphodus_ocellatus",2
"Actinopterygii",286,2001,"Serranus_hepatus",2
"Actinopterygii",286,2001,"Salaria_pavo",3
"Actinopterygii",286,2001,"Gobius_oruentatus",3
"Actinopterygii",286,2001,"Microchirus_boscanion",3
"Actinopterygii",286,2001,"Nerophis_ophidion",4
"Actinopterygii",286,2001,"Symphodus_roissali",4
"Actinopterygii",286,2001,"Microchirus_azevia",4
"Actinopterygii",286,2001,"Conger_conger",5
"Actinopterygii",286,2001,"Diplodus_puntazzo",7
"Actinopterygii",286,2001,"Hippocampus_hippocampus",10
"Actinopterygii",286,2001,"Syngnathus_abaster",12
"Actinopterygii",286,2001,"Parablennius_gattorugine",15
"Actinopterygii",286,2001,"Diplecogaster_bimaculata",22
"Actinopterygii",286,2001,"Pomatoschistus_microps",28
"Actinopterygii",286,2001,"Diplodus_sargus",48
"Actinopterygii",286,2001,"Sarpa_salpa",50
"Actinopterygii",286,2001,"Scorpaena_porcus",57
"Actinopterygii",286,2001,"Anguilla_anguilla",64
"Actinopterygii",286,2001,"Diplodus_bellottii",105
"Actinopterygii",286,2001,"Syngnathus_typhle",110
"Actinopterygii",286,2001,"Syngnathus_acus",133
"Actinopterygii",286,2001,"Hippocampus_guttulatus",223
"Actinopterygii",286,2001,"Gobius_couchi",284
"Actinopterygii",286,2001,"Symphodus_bailloni",302
"Actinopterygii",286,2001,"Halobatrachus_didactylus",621
"Actinopterygii",286,2001,"Diplodus_annularis",650
"Actinopterygii",286,2001,"Diplodus_vulgaris",873
"Actinopterygii",286,2001,"Spondyliosoma_cantharus",1057
"Actinopterygii",286,2001,"Gobius_paganellus",2851
"Actinopterygii",286,2001,"Symphodus_cinereus",3151
"Actinopterygii",286,2001,"Gobius_niger",5080
"Actinopterygii",290,1962,"Lepomis_macrochirus",1
"Actinopterygii",290,1962,"Notemigonus_chrysoleucas",1
"Actinopterygii",290,1962,"Lepomis_microlophus",1
"Actinopterygii",290,1962,"Pomoxis_nigromaculatus",1
"Actinopterygii",290,1962,"Moxostoma_erythrurum",1
"Actinopterygii",290,1962,"Cottus_carolinae",1
"Actinopterygii",290,1962,"Noturus_flavater",1
"Actinopterygii",290,1962,"Salmo_trutta",2
"Actinopterygii",290,1962,"Fundulus_catenatus",2
"Actinopterygii",290,1962,"Percina_nasuta",2
"Actinopterygii",290,1962,"Micropterus_punctulatus",3
"Actinopterygii",290,1962,"Ichthyomyzon_gagei",3
"Actinopterygii",290,1962,"Phoxinus_erythrogaster",3
"Actinopterygii",290,1962,"Notropis_amblops",3
"Actinopterygii",290,1962,"Ictalurus_punctatus",4
"Actinopterygii",290,1962,"Etheostoma_stigmaeum",4
"Actinopterygii",290,1962,"Etheostoma_punctulatum",5
"Actinopterygii",290,1962,"Percina_evides",5
"Actinopterygii",290,1962,"Oncorhynchus_mykiss",7
"Actinopterygii",290,1962,"Micropterus_dolomieui",8
"Actinopterygii",290,1962,"Lepomis_megalotis",8
"Actinopterygii",290,1962,"Pylodictis_olivaris",9
"Actinopterygii",290,1962,"Labidesthes_sicculus",10
"Actinopterygii",290,1962,"Percina_caprodes",11
"Actinopterygii",290,1962,"Nocomis_biguttatus",15
"Actinopterygii",290,1962,"Pimephales_tenellus",17
"Actinopterygii",290,1962,"Lepisosteus_osseus",21
"Actinopterygii",290,1962,"Ameiurus_melas",21
"Actinopterygii",290,1962,"Erimystax_dissimilis",24
"Actinopterygii",290,1962,"Ambloplites_constellatus",25
"Actinopterygii",290,1962,"Notropis_greenei",54
"Actinopterygii",290,1962,"Etheostoma_blennioides",60
"Actinopterygii",290,1962,"Etheostoma_spectabile",60
"Actinopterygii",290,1962,"Noturus_exilis",63
"Actinopterygii",290,1962,"Cottus_hypselurus",69
"Actinopterygii",290,1962,"Moxostoma_carinatum",82
"Actinopterygii",290,1962,"Fundulus_olivaceus",83
"Actinopterygii",290,1962,"Luxilus_pilbryi",83
"Actinopterygii",290,1962,"Morone_chrysops",116
"Actinopterygii",290,1962,"Hypentilium_nigricans",147
"Actinopterygii",290,1962,"Dorosoma_petenense",158
"Actinopterygii",290,1962,"Oncorhynchus_clarki",164
"Actinopterygii",290,1962,"Notropis_ozarcanus",167
"Actinopterygii",290,1962,"Carpiodes_cyprinus",170
"Actinopterygii",290,1962,"Cyprinus_carpio",215
"Actinopterygii",290,1962,"Notropis_nubilus",221
"Actinopterygii",290,1962,"Etheostoma_juliae",278
"Actinopterygii",290,1962,"Dorosoma_cepedianum",285
"Actinopterygii",290,1962,"Notropis_boops",298
"Actinopterygii",290,1962,"Carassius_auratus",306
"Actinopterygii",290,1962,"Ameiurus_natalis",321
"Actinopterygii",290,1962,"Carpiodes_velifer",370
"Actinopterygii",290,1962,"Aplodinotus_grunniens",376
"Actinopterygii",290,1962,"Stizostedion_vitreum",382
"Actinopterygii",290,1962,"Etheostoma_euzonum",470
"Actinopterygii",290,1962,"Luxilus_chrysocephalus",674
"Actinopterygii",290,1962,"Cyprinella_galactura",727
"Actinopterygii",290,1962,"Etheostoma_blennoides",743
"Actinopterygii",290,1962,"Campostoma_anomalum",803
"Actinopterygii",290,1962,"Noturus_albater",1702
"Actinopterygii",290,1962,"Micropterus_salmoides",5565
"Actinopterygii",290,1962,"Moxostoma_duquesnei",8104
"Actinopterygii",291,1965,"Hypentilium_nigricans",1
"Actinopterygii",291,1965,"Lepisosteus_osseus",1
"Actinopterygii",291,1965,"Dorosoma_cepedianum",1
"Actinopterygii",291,1965,"Moxostoma_erythrurum",1
"Actinopterygii",291,1965,"Cottus_hypselurus",1
"Actinopterygii",291,1965,"Ambloplites_constellatus",2
"Actinopterygii",291,1965,"Ameiurus_natalis",3
"Actinopterygii",291,1965,"Oncorhynchus_clarki",3
"Actinopterygii",291,1965,"Stizostedion_vitreum",3
"Actinopterygii",291,1965,"Notropis_boops",4
"Actinopterygii",291,1965,"Moxostoma_duquesnei",4
"Actinopterygii",291,1965,"Etheostoma_blennioides",7
"Actinopterygii",291,1965,"Campostoma_anomalum",9
"Actinopterygii",291,1965,"Luxilus_pilbryi",23
"Actinopterygii",291,1965,"Noturus_flavater",48
"Actinopterygii",291,1965,"Etheostoma_euzonum",92
"Actinopterygii",291,1965,"Carpiodes_velifer",391
"Actinopterygii",291,1965,"Micropterus_salmoides",599
"Actinopterygii",292,1968,"Campostoma_anomalum",1
"Actinopterygii",292,1968,"Lepomis_gulosus",1
"Actinopterygii",292,1968,"Ameiurus_melas",1
"Actinopterygii",292,1968,"Carassius_auratus",1
"Actinopterygii",292,1968,"Notropis_boops",1
"Actinopterygii",292,1968,"Luxilus_chrysocephalus",1
"Actinopterygii",292,1968,"Cyprinella_whipplei",1
"Actinopterygii",292,1968,"Lepomis_cyanellus",2
"Actinopterygii",292,1968,"Dorosoma_petenense",2
"Actinopterygii",292,1968,"Ameiurus_natalis",2
"Actinopterygii",292,1968,"Notropis_rubellus",3
"Actinopterygii",292,1968,"Carpiodes_cyprinus",3
"Actinopterygii",292,1968,"Oncorhynchus_clarki",3
"Actinopterygii",292,1968,"Cyprinella_galactura",5
"Actinopterygii",292,1968,"Luxilus_pilbryi",6
"Actinopterygii",292,1968,"Moxostoma_erythrurum",28
"Actinopterygii",292,1968,"Carpiodes_velifer",35
"Actinopterygii",292,1968,"Cottus_hypselurus",39
"Actinopterygii",292,1968,"Etheostoma_euzonum",46
"Actinopterygii",292,1968,"Noturus_flavater",110
"Actinopterygii",292,1968,"Micropterus_salmoides",236
"Actinopterygii",293,1995,"Pimephales_notatus",1
"Actinopterygii",293,1995,"Carassius_auratus",1
"Actinopterygii",293,1995,"Notropis_boops",1
"Actinopterygii",293,1995,"Carpiodes_cyprinus",1
"Actinopterygii",293,1995,"Hiodon_tergisus",1
"Actinopterygii",293,1995,"Pimephales_tenellus",1
"Actinopterygii",293,1995,"Cyprinella_galactura",2
"Actinopterygii",293,1995,"Erimystax_dissimilis",2
"Actinopterygii",293,1995,"Etheostoma_stigmaeum",2
"Actinopterygii",293,1995,"Micropterus_salmoides",3
"Actinopterygii",293,1995,"Moxostoma_erythrurum",3
"Actinopterygii",293,1995,"Luxilus_chrysocephalus",4
"Actinopterygii",293,1995,"Stizostedion_vitreum",4
"Actinopterygii",293,1995,"Notropis_amblops",5
"Actinopterygii",293,1995,"Dorosoma_petenense",6
"Actinopterygii",293,1995,"Etheostoma_zonale",6
"Actinopterygii",293,1995,"Etheostoma_euzonum",6
"Actinopterygii",293,1995,"Campostoma_anomalum",9
"Actinopterygii",293,1995,"Oncorhynchus_clarki",14
"Actinopterygii",293,1995,"Notropis_nubilus",15
"Actinopterygii",293,1995,"Carpiodes_velifer",45
"Actinopterygii",293,1995,"Cottus_hypselurus",49
"Actinopterygii",293,1995,"Notropis_ozarcanus",69
"Actinopterygii",293,1995,"Salvelinus_fontinalis",542
"Actinopterygii",293,1995,"Pomoxis_annularis",1472
"Actinopterygii",293,1995,"Percina_nasuta",3330
"Actinopterygii",293,1995,"Lepomis_gulosus",3901
"Actinopterygii",293,1995,"Lepomis_cyanellus",4945
"Actinopterygii",309,1994,"Hemisorubim_platyrhynchos",1
"Actinopterygii",309,1994,"Hypostomus_sp.",1
"Actinopterygii",309,1994,"Hydrolycus_scomberoides",1
"Actinopterygii",309,1994,"Schizodon_fasciatus",1
"Actinopterygii",309,1994,"Triportheus_rotundatus",1
"Actinopterygii",309,1994,"Hypostomus_plecostomus",1
"Actinopterygii",309,1994,"Leporinus_sp.",2
"Actinopterygii",309,1994,"Plagioscion_squamosissimus",2
"Actinopterygii",309,1994,"Serrasalmus_marginatus",3
"Actinopterygii",309,1994,"Hoplias_malabaricus",4
"Actinopterygii",309,1994,"Auchenipterus_nuchalis",4
"Actinopterygii",309,1994,"Sorubim_lima",5
"Actinopterygii",309,1994,"Liposarcus_pardalis",5
"Actinopterygii",309,1994,"Triportheus_albus",6
"Actinopterygii",309,1994,"Roeboides_myersii",6
"Actinopterygii",309,1994,"Pygocentrus_nattereri",6
"Actinopterygii",309,1994,"Steindachnerina_bimaculata",7
"Actinopterygii",309,1994,"Serrasalmus_rhombeus",8
"Actinopterygii",309,1994,"Potamorhina_altamazonica",8
"Actinopterygii",309,1994,"Anodus_elongatus",9
"Actinopterygii",309,1994,"Loricariichthys_maculatus",10
"Actinopterygii",309,1994,"Pimelodus_sp.",11
"Actinopterygii",309,1994,"Curimatella_immaculata",18
"Actinopterygii",309,1994,"Psectrogaster_sp.",56
"Actinopterygii",310,1994,"Ctenobrycon_hauxwellianus",1
"Actinopterygii",310,1994,"Sturisoma_robustum",1
"Actinopterygii",310,1994,"Panaque_sp.",1
"Actinopterygii",310,1994,"Pterodoras_lentiginosus",1
"Actinopterygii",310,1994,"Pimelodella_gracilis",1
"Actinopterygii",310,1994,"Pimelodina_flavipinnis",1
"Actinopterygii",310,1994,"Paulicea_lutkeni",1
"Actinopterygii",310,1994,"Brachyplatystoma_juruense",1
"Actinopterygii",310,1994,"Pseudostegophilus_nemurus",1
"Actinopterygii",310,1994,"Plagioscion_auratus",1
"Actinopterygii",310,1994,"Serrasalmus_marginatus",2
"Actinopterygii",310,1994,"Rhaphiodon_vulpinus",2
"Actinopterygii",310,1994,"Cynopotamus_amazonus",2
"Actinopterygii",310,1994,"Hydrolycus_scomberoides",2
"Actinopterygii",310,1994,"Anodus_elongatus",2
"Actinopterygii",310,1994,"Mylossoma_duriventre",2
"Actinopterygii",310,1994,"Loricaria_similima",2
"Actinopterygii",310,1994,"Spatuloricaria_evansii",2
"Actinopterygii",310,1994,"Auchenipterus_nuchalis",2
"Actinopterygii",310,1994,"Platysilurus_barbatus",2
"Actinopterygii",310,1994,"Serrasalmus_rhombeus",3
"Actinopterygii",310,1994,"Peckoltia_bachi",3
"Actinopterygii",310,1994,"Trachydoras_trachyparia",3
"Actinopterygii",310,1994,"Nemadoras_humeralis",3
"Actinopterygii",310,1994,"Oxydoras_niger",3
"Actinopterygii",310,1994,"Abramites_hypselonotus",4
"Actinopterygii",310,1994,"Moenkhausia_lepidura",4
"Actinopterygii",310,1994,"Potamorhina_altamazonica",4
"Actinopterygii",310,1994,"Steindachnerina_bimaculata",4
"Actinopterygii",310,1994,"Hemisorubim_platyrhynchos",5
"Actinopterygii",310,1994,"Schizodon_fasciatus",5
"Actinopterygii",310,1994,"Triportheus_rotundatus",5
"Actinopterygii",310,1994,"Psectrogaster_sp.",5
"Actinopterygii",310,1994,"Roeboides_myersii",6
"Actinopterygii",310,1994,"Centromochlus_heckelli",7
"Actinopterygii",310,1994,"Cheirocerus_eques",8
"Actinopterygii",310,1994,"Pachyurus_schomburgkii",8
"Actinopterygii",310,1994,"Sorubim_lima",9
"Actinopterygii",310,1994,"Pimelodus_blochii",9
"Actinopterygii",310,1994,"Galeocharax_gulo",10
"Actinopterygii",310,1994,"Callophysus_macropterus",10
"Actinopterygii",310,1994,"Leporinus_sp.",14
"Actinopterygii",310,1994,"Pininampus_pirinampu",14
"Actinopterygii",310,1994,"Triportheus_albus",16
"Actinopterygii",310,1994,"Hypostomus_sp.",28
"Actinopterygii",310,1994,"Pimelodus_sp.",54
"Actinopterygii",311,1994,"Leporinus_sp.",1
"Actinopterygii",311,1994,"Hemisorubim_platyrhynchos",1
"Actinopterygii",311,1994,"Triportheus_albus",1
"Actinopterygii",311,1994,"Curimatella_immaculata",1
"Actinopterygii",311,1994,"Pimelodus_sp.",1
"Actinopterygii",311,1994,"Pseudoplatystoma_fasciatum",1
"Actinopterygii",311,1994,"Ageneiosus_sp.",1
"Actinopterygii",311,1994,"Loricaria_similima",1
"Actinopterygii",311,1994,"Auchenipterus_nuchalis",1
"Actinopterygii",311,1994,"Pimelodella_gracilis",1
"Actinopterygii",311,1994,"Serrasalmus_rhombeus",2
"Actinopterygii",311,1994,"Apistoloricaria_sp.",2
"Actinopterygii",311,1994,"Luciopimelodus_sp.",2
"Actinopterygii",311,1994,"Callophysus_macropterus",2
"Actinopterygii",311,1994,"Sorubim_lima",4
"Actinopterygii",311,1994,"Hypostomus_sp.",4
"Actinopterygii",311,1994,"Panaque_sp.",5
"Actinopterygii",311,1994,"Mylossoma_duriventre",9
"Actinopterygii",311,1994,"Hoplias_malabaricus",14
"Actinopterygii",312,1994,"Serrasalmus_marginatus",1
"Actinopterygii",312,1994,"Hoplias_malabaricus",1
"Actinopterygii",312,1994,"Sternopygus_macrurus",1
"Actinopterygii",312,1994,"Sorubim_lima",1
"Actinopterygii",312,1994,"Plagioscion_squamosissimus",1
"Actinopterygii",312,1994,"Astyanax_sp.",1
"Actinopterygii",312,1994,"Hydrolycus_scomberoides",1
"Actinopterygii",312,1994,"Schizodon_fasciatus",1
"Actinopterygii",312,1994,"Glyptoperichthys_punctatus",1
"Actinopterygii",312,1994,"Glyptoperichthys_gibbiceps",1
"Actinopterygii",312,1994,"Limatulichthys_punctatus",1
"Actinopterygii",312,1994,"Prochilodus_sp.",2
"Actinopterygii",312,1994,"Liposarcus_pardalis",3
"Actinopterygii",312,1994,"Triportheus_sp.",4
"Actinopterygii",312,1994,"Leporinus_sp.",5
"Actinopterygii",312,1994,"Serrasalmus_rhombeus",6
"Actinopterygii",312,1994,"Potamorhina_altamazonica",7
"Actinopterygii",312,1994,"Pygocentrus_nattereri",9
"Actinopterygii",312,1994,"Steindachnerina_guentheri",10
"Actinopterygii",312,1994,"Cheirocerus_goeldii",12
"Actinopterygii",312,1994,"Roeboides_affinis",13
"Actinopterygii",312,1994,"Loricariichthys_maculatus",13
"Actinopterygii",312,1994,"Curimatella_immaculata",16
"Actinopterygii",312,1994,"Psectrogaster_sp.",16
"Actinopterygii",312,1994,"Steindachnerina_leucisca",62
"Actinopterygii",313,1994,"Serrasalmus_marginatus",1
"Actinopterygii",313,1994,"Plagioscion_squamosissimus",1
"Actinopterygii",313,1994,"Tetragonopterus_argenteus",1
"Actinopterygii",313,1994,"Ancistrus_sp.",1
"Actinopterygii",313,1994,"Triportheus_sp.",1
"Actinopterygii",313,1994,"Platysilurus_barbatus",1
"Actinopterygii",313,1994,"Thoracocharax_stellatus",2
"Actinopterygii",313,1994,"Schizodon_fasciatus",2
"Actinopterygii",313,1994,"Psectrogaster_sp.",2
"Actinopterygii",313,1994,"Hypostomus_emarginatus",2
"Actinopterygii",313,1994,"Panaque_sp.",2
"Actinopterygii",313,1994,"Centromochlus_heckelli",2
"Actinopterygii",313,1994,"Pimelodella_gracilis",2
"Actinopterygii",313,1994,"Cheirocerus_goeldii",3
"Actinopterygii",313,1994,"Leporinus_sp.",5
"Actinopterygii",313,1994,"Curimatella_immaculata",6
"Actinopterygii",313,1994,"Limatulichthys_punctatus",6
"Actinopterygii",313,1994,"Steindachnerina_leucisca",13
"Actinopterygii",314,1994,"Serrasalmus_marginatus",1
"Actinopterygii",314,1994,"Rhaphiodon_vulpinus",1
"Actinopterygii",314,1994,"Sorubim_lima",1
"Actinopterygii",314,1994,"Hydrolycus_scomberoides",1
"Actinopterygii",314,1994,"Ancistrus_sp.",1
"Actinopterygii",314,1994,"Triportheus_sp.",1
"Actinopterygii",314,1994,"Potamorhina_altamazonica",1
"Actinopterygii",314,1994,"Steindachnerina_bimaculata",1
"Actinopterygii",314,1994,"Panaque_sp.",1
"Actinopterygii",314,1994,"Trachydoras_trachyparia",1
"Actinopterygii",314,1994,"Eigenmannia_macrops",1
"Actinopterygii",314,1994,"Pachyurus_sp.",1
"Actinopterygii",314,1994,"Thoracocharax_stellatus",2
"Actinopterygii",314,1994,"Mylossoma_duriventre",2
"Actinopterygii",314,1994,"Centromochlus_heckelli",2
"Actinopterygii",314,1994,"Cheirocerus_eques",2
"Actinopterygii",314,1994,"Roeboides_affinis",3
"Actinopterygii",314,1994,"Cheirocerus_goeldii",4
"Actinopterygii",314,1994,"Apistoloricaria_sp.",6
"Actinopterygii",314,1994,"Hypostomus_emarginatus",9
"Actinopterygii",314,1994,"Anodus_elongatus",11
"Actinopterygii",314,1994,"Steindachnerina_leucisca",13
"Actinopterygii",314,1994,"Hoplias_malabaricus",19
"Actinopterygii",314,1994,"Limatulichthys_punctatus",23
"Actinopterygii",315,1989,"Lepomis_gulosus",3
"Actinopterygii",315,1989,"Pomoxis_annularis",6
"Actinopterygii",315,1989,"Micropterus_salmoides",6
"Actinopterygii",315,1989,"Notemigonus_chrysoleucas",6
"Actinopterygii",315,1989,"Phenacobius_mirabilis",41
