"site","year","sp","ab"
"Andersen&Hoffmann_2003_08","Andersen&Hoffmann_2003_08","Melophorus_sp_Epillipes_gp",171
"Andersen&Hoffmann_2003_08","Andersen&Hoffmann_2003_08","Melophorus_sp_H_mjobergi_gp",1
"Andersen&Hoffmann_2003_08","Andersen&Hoffmann_2003_08","Melophorus_sp_N_pillipes_gp",4
"Andersen&Hoffmann_2003_08","Andersen&Hoffmann_2003_08","Melophorus_sp_W_brunea_gp",2
"Andersen&Hoffmann_2003_08","Andersen&Hoffmann_2003_08","Camponotus_sp_D_novaehollandiae_gp",1
"Andersen&Hoffmann_2003_08","Andersen&Hoffmann_2003_08","Monomorium_sp_A_rothsteini_gp",10
"Andersen&Hoffmann_2003_08","Andersen&Hoffmann_2003_08","Monomorium_sp_C_laeve_gp",1
"Andersen&Hoffmann_2003_08","Andersen&Hoffmann_2003_08","Monomorium_sp_D_laeve_gp",4
"Andersen&Hoffmann_2003_08","Andersen&Hoffmann_2003_08","Monomorium_sp_H_?fieldi",50
"Andersen&Hoffmann_2003_08","Andersen&Hoffmann_2003_08","Monomorium_sp_M_sordidum_gp",4
"Andersen&Hoffmann_2003_08","Andersen&Hoffmann_2003_08","Monomorium_sp_S",1
"Andersen&Hoffmann_2003_08","Andersen&Hoffmann_2003_08","Monomorium_sp_T_flavipes_gp",1
"Andersen&Hoffmann_2003_08","Andersen&Hoffmann_2003_08","Myrmecia_gilberti",1
"Andersen&Hoffmann_2003_08","Andersen&Hoffmann_2003_08","Myrmecia_varians",1
"Andersen&Hoffmann_2003_08","Andersen&Hoffmann_2003_08","Ochetellus_sp_A",51
"Andersen&Hoffmann_2003_08","Andersen&Hoffmann_2003_08","Camponotus_sp_L_discors_gp",8
"Andersen&Hoffmann_2003_08","Andersen&Hoffmann_2003_08","Papyrius_sp_A_nitidus_gp",1
"Andersen&Hoffmann_2003_08","Andersen&Hoffmann_2003_08","Paratrechina_sp_A_obscura_gp",45
"Andersen&Hoffmann_2003_08","Andersen&Hoffmann_2003_08","Paratrechina_sp_B_minutula_gp",2
"Andersen&Hoffmann_2003_08","Andersen&Hoffmann_2003_08","Paratrechina_sp_C_minutula_gp",2
"Andersen&Hoffmann_2003_08","Andersen&Hoffmann_2003_08","Paratrechina_sp_D_obscura_gp",41
"Andersen&Hoffmann_2003_08","Andersen&Hoffmann_2003_08","Pheidole_sp_A",1
"Andersen&Hoffmann_2003_08","Andersen&Hoffmann_2003_08","Pheidole_sp_C",1
"Andersen&Hoffmann_2003_08","Andersen&Hoffmann_2003_08","Pheidole_sp_Q",1
"Andersen&Hoffmann_2003_08","Andersen&Hoffmann_2003_08","Polyrhachis_senilis",5
"Andersen&Hoffmann_2003_08","Andersen&Hoffmann_2003_08","Rhytidoponera_sp_A_metallica_gp",53
"Andersen&Hoffmann_2003_08","Andersen&Hoffmann_2003_08","Cardiocondyla_sp_A",42
"Andersen&Hoffmann_2003_08","Andersen&Hoffmann_2003_08","Rhytidoponera_sp_G_metallica_gp",6
"Andersen&Hoffmann_2003_08","Andersen&Hoffmann_2003_08","Solenopsis_sp_B_Diplorhoptrum",5
"Andersen&Hoffmann_2003_08","Andersen&Hoffmann_2003_08","Tapinoma_sp_A_minutum_gp",7
"Andersen&Hoffmann_2003_08","Andersen&Hoffmann_2003_08","Tapinoma_sp_B_minutum_gp",16
"Andersen&Hoffmann_2003_08","Andersen&Hoffmann_2003_08","Tetramorium_sp_A_striolatum_gp",4
"Andersen&Hoffmann_2003_08","Andersen&Hoffmann_2003_08","Tetramorium_sp_G_striolatum_gp",1
"Andersen&Hoffmann_2003_08","Andersen&Hoffmann_2003_08","Cerapachys_longitarsus",1
"Andersen&Hoffmann_2003_08","Andersen&Hoffmann_2003_08","Cerapachys_sp_F_clarki_gp",1
"Andersen&Hoffmann_2003_08","Andersen&Hoffmann_2003_08","Iridomyrmex_purpureus",5
"Andersen&Hoffmann_2003_08","Andersen&Hoffmann_2003_08","Iridomyrmex_sp_A_anceps_gp",33
"Andersen&Hoffmann_2003_09","Andersen&Hoffmann_2003_09","Brachyponera_lutea",9
"Andersen&Hoffmann_2003_09","Andersen&Hoffmann_2003_09","Camponotus_sp_B_novaehollandiae_gp",1
"Andersen&Hoffmann_2003_09","Andersen&Hoffmann_2003_09","Camponotus_sp_Q_denticulatus_gp",546
"Andersen&Hoffmann_2003_09","Andersen&Hoffmann_2003_09","Camponotus_sp_R_sponsorum_gp",18
"Andersen&Hoffmann_2003_09","Andersen&Hoffmann_2003_09","Camponotus_sp_T_rubiginosus_gp",1
"Andersen&Hoffmann_2003_09","Andersen&Hoffmann_2003_09","Iridomyrmex_discors",115
"Andersen&Hoffmann_2003_09","Andersen&Hoffmann_2003_09","Iridomyrmex_sp_A_anceps_gp",2
"Andersen&Hoffmann_2003_09","Andersen&Hoffmann_2003_09","Iridomyrmex_sp_B_rufoniger_gp",480
"Andersen&Hoffmann_2003_09","Andersen&Hoffmann_2003_09","Iridomyrmex_sp_C_gracilis_gp",2
"Andersen&Hoffmann_2003_09","Andersen&Hoffmann_2003_09","Iridomyrmex_sp_E_rufoniger_gp",6303
"Andersen&Hoffmann_2003_09","Andersen&Hoffmann_2003_09","Iridomyrmex_sp_H_pallidus_gp",29
"Andersen&Hoffmann_2003_09","Andersen&Hoffmann_2003_09","Iridomyrmex_sp_I_gracilis_gp",657
"Andersen&Hoffmann_2003_09","Andersen&Hoffmann_2003_09","Iridomyrmex_sp_O_pallidus_gp",8
"Andersen&Hoffmann_2003_09","Andersen&Hoffmann_2003_09","Iridomyrmex_sp_T_rufoniger_gp",301
"Andersen&Hoffmann_2003_09","Andersen&Hoffmann_2003_09","Leptogenys_conigera",48
"Andersen&Hoffmann_2003_09","Andersen&Hoffmann_2003_09","Melophorus_sp_A_aeneovirens_gp",114
"Andersen&Hoffmann_2003_09","Andersen&Hoffmann_2003_09","Melophorus_sp_Epillipes_gp",1348
"Andersen&Hoffmann_2003_09","Andersen&Hoffmann_2003_09","Melophorus_sp_I_bruneus_gp",1
"Andersen&Hoffmann_2003_09","Andersen&Hoffmann_2003_09","Melophorus_sp_Y_wheeleri_gp",38
"Andersen&Hoffmann_2003_09","Andersen&Hoffmann_2003_09","Meranoplus_sp_S",6
"Andersen&Hoffmann_2003_09","Andersen&Hoffmann_2003_09","Monomorium_sp_A_rothsteini_gp",197
"Andersen&Hoffmann_2003_09","Andersen&Hoffmann_2003_09","Monomorium_sp_G_laeve_gp",1
"Andersen&Hoffmann_2003_09","Andersen&Hoffmann_2003_09","Monomorium_sp_H_?fieldi",1
"Andersen&Hoffmann_2003_09","Andersen&Hoffmann_2003_09","Monomorium_sp_J_laeve_gp",4
"Andersen&Hoffmann_2003_09","Andersen&Hoffmann_2003_09","Monomorium_sp_K_laeve_gp",3
"Andersen&Hoffmann_2003_09","Andersen&Hoffmann_2003_09","Monomorium_sp_U_rothsteini_gp",31
"Andersen&Hoffmann_2003_09","Andersen&Hoffmann_2003_09","Monomorium_sp_Y_rothsteini_gp",7
"Andersen&Hoffmann_2003_09","Andersen&Hoffmann_2003_09","Myrmecia_gilberti",1
"Andersen&Hoffmann_2003_09","Andersen&Hoffmann_2003_09","Ochetellus_sp_A",3
"Andersen&Hoffmann_2003_09","Andersen&Hoffmann_2003_09","Paratrechina_sp_A_obscura_gp",105
"Andersen&Hoffmann_2003_09","Andersen&Hoffmann_2003_09","Pheidole_sp_J",176
"Andersen&Hoffmann_2003_09","Andersen&Hoffmann_2003_09","Polyrhachis_inconspicua",2
"Andersen&Hoffmann_2003_09","Andersen&Hoffmann_2003_09","Polyrhachis_senilis",1
"Andersen&Hoffmann_2003_09","Andersen&Hoffmann_2003_09","Rhytidoponera_sp_A_metallica_gp",78
"Andersen&Hoffmann_2003_09","Andersen&Hoffmann_2003_09","Tapinoma_sp_A_minutum_gp",4
"Andersen&Hoffmann_2003_09","Andersen&Hoffmann_2003_09","Tapinoma_sp_B_minutum_gp",15
"Andersen&Hoffmann_2003_09","Andersen&Hoffmann_2003_09","Tetramorium_sp_A_striolatum_gp",88
"Andersen&Hoffmann_2003_09","Andersen&Hoffmann_2003_09","Tetramorium_sp_B_spinninode_gp",6
"Andersen&Hoffmann_2003_09","Andersen&Hoffmann_2003_09","Tetramorium_sp_D_impressum_gp",43
"Andersen&Hoffmann_2003_09","Andersen&Hoffmann_2003_09","Tetramorium_sp_I_striolatum_gp",2
"Andersen&Hoffmann_2011_01","Andersen&Hoffmann_2011_01","Anochetus_paripungens",2
"Andersen&Hoffmann_2011_01","Andersen&Hoffmann_2011_01","Brachyponera_lutea",7
"Andersen&Hoffmann_2011_01","Andersen&Hoffmann_2011_01","Iridomyrmex_sp._21_(gracilis_gp.)",11
"Andersen&Hoffmann_2011_01","Andersen&Hoffmann_2011_01","Iridomyrmex_sp._3_(mattiroloi_gp.)",23
"Andersen&Hoffmann_2011_01","Andersen&Hoffmann_2011_01","Melophorus_sp._5_(Group_A)",1
"Andersen&Hoffmann_2011_01","Andersen&Hoffmann_2011_01","Meranoplus_sp._14_(excavatus_gp.)",17
"Andersen&Hoffmann_2011_01","Andersen&Hoffmann_2011_01","Monomorium_?nigrius",219
"Andersen&Hoffmann_2011_01","Andersen&Hoffmann_2011_01","Monomorium_disetigerum",4
"Andersen&Hoffmann_2011_01","Andersen&Hoffmann_2011_01","Monomorium_fieldi",10
"Andersen&Hoffmann_2011_01","Andersen&Hoffmann_2011_01","Monomorium_sp._14_(nigrius_gp.)",2
"Andersen&Hoffmann_2011_01","Andersen&Hoffmann_2011_01","Monomorium_sp._24_(laeve_gp.)",137
"Andersen&Hoffmann_2011_01","Andersen&Hoffmann_2011_01","Monomorium_sp._7_(insolescens_gp.)",10
"Andersen&Hoffmann_2011_01","Andersen&Hoffmann_2011_01","Camponotus_sp._9_(novaehollandiae_gp.)",8
"Andersen&Hoffmann_2011_01","Andersen&Hoffmann_2011_01","Nylanderia_sp._4_(vaga_gp.)",1
"Andersen&Hoffmann_2011_01","Andersen&Hoffmann_2011_01","Odontomachus_sp._Nr._Turneri",9
"Andersen&Hoffmann_2011_01","Andersen&Hoffmann_2011_01","Oecophylla_smaragdina",27
"Andersen&Hoffmann_2011_01","Andersen&Hoffmann_2011_01","Opisthopsis_haddoni",10
"Andersen&Hoffmann_2011_01","Andersen&Hoffmann_2011_01","Paraparatrechina_sp._2_(minutula_gp.)",1
"Andersen&Hoffmann_2011_01","Andersen&Hoffmann_2011_01","Pheidole_sp._3_(variabilis_gp.)",14
"Andersen&Hoffmann_2011_01","Andersen&Hoffmann_2011_01","Pheidole_sp._8_(Group_F)",2
"Andersen&Hoffmann_2011_01","Andersen&Hoffmann_2011_01","Polyrhachis_inconspicua",1
"Andersen&Hoffmann_2011_01","Andersen&Hoffmann_2011_01","Tapinoma_sp._1_(minutum_gp)",1
"Andersen&Hoffmann_2011_01","Andersen&Hoffmann_2011_01","Tapinoma_sp._2_(minutum_gp)",2
"Andersen&Hoffmann_2011_01","Andersen&Hoffmann_2011_01","Cardiocondyla_wroughtoni",1
"Andersen&Hoffmann_2011_01","Andersen&Hoffmann_2011_01","Tetramorium_simillimum",9
"Andersen&Hoffmann_2011_01","Andersen&Hoffmann_2011_01","Tetramorium_sp._8_(striolatum_gp.)",1
"Andersen&Hoffmann_2011_01","Andersen&Hoffmann_2011_01","Crematogaster_queenslandica",31
"Andersen&Hoffmann_2011_01","Andersen&Hoffmann_2011_01","Crematogaster_sp._2_(australis_complex)",9
"Andersen&Hoffmann_2011_01","Andersen&Hoffmann_2011_01","Crematogaster_sp._4_(Group_A)",1
"Andersen&Hoffmann_2011_01","Andersen&Hoffmann_2011_01","Iridomyrmex_pallidus",82
"Andersen&Hoffmann_2011_01","Andersen&Hoffmann_2011_01","Iridomyrmex_reburrus",8
"Andersen&Hoffmann_2011_01","Andersen&Hoffmann_2011_01","Iridomyrmex_sp._1_(anceps_gp.)",291
"Andersen&Hoffmann_2011_02","Andersen&Hoffmann_2011_02","Camponotus_sp._4_(pellax_gp.)",1
"Andersen&Hoffmann_2011_02","Andersen&Hoffmann_2011_02","Camponotus_sp._9_(novaehollandiae_gp.)",16
"Andersen&Hoffmann_2011_02","Andersen&Hoffmann_2011_02","Meranoplus_sp._10_(Group_C)",1
"Andersen&Hoffmann_2011_02","Andersen&Hoffmann_2011_02","Monomorium_fieldi",1
"Andersen&Hoffmann_2011_02","Andersen&Hoffmann_2011_02","Monomorium_nigrius",330
"Andersen&Hoffmann_2011_02","Andersen&Hoffmann_2011_02","Monomorium_fieldi",279
"Andersen&Hoffmann_2011_02","Andersen&Hoffmann_2011_02","Monomorium_sp._1_(rothsteini_gp.)",1
"Andersen&Hoffmann_2011_02","Andersen&Hoffmann_2011_02","Monomorium_sp._14_(nigrius_gp.)",6
"Andersen&Hoffmann_2011_02","Andersen&Hoffmann_2011_02","Monomorium_sp._24_(laeve_gp.)",177
"Andersen&Hoffmann_2011_02","Andersen&Hoffmann_2011_02","Monomorium_sp._7_(insolescens_gp.)",1
"Andersen&Hoffmann_2011_02","Andersen&Hoffmann_2011_02","Nylanderia_sp._4_(vaga_gp.)",2
"Andersen&Hoffmann_2011_02","Andersen&Hoffmann_2011_02","Odontomachus_sp._Nr._Turneri",2
"Andersen&Hoffmann_2011_02","Andersen&Hoffmann_2011_02","Cardiocondyla_sp._1_(nuda_complex)",5
"Andersen&Hoffmann_2011_02","Andersen&Hoffmann_2011_02","Oecophylla_smaragdina",44
"Andersen&Hoffmann_2011_02","Andersen&Hoffmann_2011_02","Opisthopsis_haddoni",12
"Andersen&Hoffmann_2011_02","Andersen&Hoffmann_2011_02","Papyrius_sp._1_(nitidus_gp)",419
"Andersen&Hoffmann_2011_02","Andersen&Hoffmann_2011_02","Paraparatrechina_sp._1_(minutula_gp.)",1
"Andersen&Hoffmann_2011_02","Andersen&Hoffmann_2011_02","Paraparatrechina_sp._2_(minutula_gp.)",1
"Andersen&Hoffmann_2011_02","Andersen&Hoffmann_2011_02","Pheidole_sp._3_(variabilis_gp.)",92
"Andersen&Hoffmann_2011_02","Andersen&Hoffmann_2011_02","Pheidole_sp._8_(Group_F)",2
"Andersen&Hoffmann_2011_02","Andersen&Hoffmann_2011_02","Polyrhachis_creusa",2
"Andersen&Hoffmann_2011_02","Andersen&Hoffmann_2011_02","Polyrhachis_cyrus",2
"Andersen&Hoffmann_2011_02","Andersen&Hoffmann_2011_02","Polyrhachis_inconspicua",2
"Andersen&Hoffmann_2011_02","Andersen&Hoffmann_2011_02","Crematogaster_queenslandica",7
"Andersen&Hoffmann_2011_02","Andersen&Hoffmann_2011_02","Polyrhachis_senilis",3
"Andersen&Hoffmann_2011_02","Andersen&Hoffmann_2011_02","Rhytidoponera_aurata",19
"Andersen&Hoffmann_2011_02","Andersen&Hoffmann_2011_02","Rhytidoponera_borealis",24
"Andersen&Hoffmann_2011_02","Andersen&Hoffmann_2011_02","Rhytidoponera_dubia",1
"Andersen&Hoffmann_2011_02","Andersen&Hoffmann_2011_02","Solenopsis_sp._1",6
"Andersen&Hoffmann_2011_02","Andersen&Hoffmann_2011_02","Tapinoma_sp._1_(minutum_gp)",1
"Andersen&Hoffmann_2011_02","Andersen&Hoffmann_2011_02","Tetramorium_lanuginosum",3
"Andersen&Hoffmann_2011_02","Andersen&Hoffmann_2011_02","Tetramorium_simillimum",98
"Andersen&Hoffmann_2011_02","Andersen&Hoffmann_2011_02","Tetramorium_sp._8_(striolatum_gp.)",12
"Andersen&Hoffmann_2011_02","Andersen&Hoffmann_2011_02","Crematogaster_sp._2_(australis_complex)",4
"Andersen&Hoffmann_2011_02","Andersen&Hoffmann_2011_02","Crematogaster_sp._4_(Group_A)",1
"Andersen&Hoffmann_2011_02","Andersen&Hoffmann_2011_02","Crematogaster_sp._5_(conigera_gp.)",1
"Andersen&Hoffmann_2011_02","Andersen&Hoffmann_2011_02","Iridomyrmex_pallidus",75
"Andersen&Hoffmann_2011_02","Andersen&Hoffmann_2011_02","Iridomyrmex_sp._1_(anceps_gp.)",265
"Andersen&Hoffmann_2011_02","Andersen&Hoffmann_2011_02","Iridomyrmex_sp._21_(gracilis_gp.)",13
"Andersen&Hoffmann_2011_03","Andersen&Hoffmann_2011_03","Anochetus_paripungens",1
"Andersen&Hoffmann_2011_03","Andersen&Hoffmann_2011_03","Brachyponera_lutea",4
"Andersen&Hoffmann_2011_03","Andersen&Hoffmann_2011_03","Monomorium_disetigerum",18
"Andersen&Hoffmann_2011_03","Andersen&Hoffmann_2011_03","Monomorium_fieldi",1
"Andersen&Hoffmann_2011_03","Andersen&Hoffmann_2011_03","Monomorium_sp._14_(nigrius_gp.)",10
"Andersen&Hoffmann_2011_03","Andersen&Hoffmann_2011_03","Monomorium_sp._24_(laeve_gp.)",213
"Andersen&Hoffmann_2011_03","Andersen&Hoffmann_2011_03","Monomorium_sp._37_(nigrius_gp.)",220
"Andersen&Hoffmann_2011_03","Andersen&Hoffmann_2011_03","Nylanderia_sp._4_(vaga_gp.)",6
"Andersen&Hoffmann_2011_03","Andersen&Hoffmann_2011_03","Odontomachus_sp._Nr._Turneri",16
"Andersen&Hoffmann_2011_03","Andersen&Hoffmann_2011_03","Oecophylla_smaragdina",22
"Andersen&Hoffmann_2011_03","Andersen&Hoffmann_2011_03","Opisthopsis_haddoni",2
"Andersen&Hoffmann_2011_03","Andersen&Hoffmann_2011_03","Opisthopsis_haddoni rufoniger",1
"Andersen&Hoffmann_2011_03","Andersen&Hoffmann_2011_03","Camponotus_crozieri",6
"Andersen&Hoffmann_2011_03","Andersen&Hoffmann_2011_03","Papyrius_sp._1_(nitidus_gp)",3
"Andersen&Hoffmann_2011_03","Andersen&Hoffmann_2011_03","Pheidole_sp._13_(ampla_gp.)",1
"Andersen&Hoffmann_2011_03","Andersen&Hoffmann_2011_03","Pheidole_sp._2_(longiceps_gp.)",6
"Andersen&Hoffmann_2011_03","Andersen&Hoffmann_2011_03","Pheidole_sp._3_(variabilis_gp.)",41
"Andersen&Hoffmann_2011_03","Andersen&Hoffmann_2011_03","Pheidole_sp._8_(Group_F)",9
"Andersen&Hoffmann_2011_03","Andersen&Hoffmann_2011_03","Carebara_affinis",3
"Andersen&Hoffmann_2011_03","Andersen&Hoffmann_2011_03","Polyrhachis_inconspicua",3
"Andersen&Hoffmann_2011_03","Andersen&Hoffmann_2011_03","Polyrhachis_schenkii",3
"Andersen&Hoffmann_2011_03","Andersen&Hoffmann_2011_03","Polyrhachis_senilis",21
"Andersen&Hoffmann_2011_03","Andersen&Hoffmann_2011_03","Rhytidoponera_aurata",71
"Andersen&Hoffmann_2011_03","Andersen&Hoffmann_2011_03","Camponotus_sp._9_(novaehollandiae_gp.)",5
"Andersen&Hoffmann_2011_03","Andersen&Hoffmann_2011_03","Rhytidoponera_borealis",4
"Andersen&Hoffmann_2011_03","Andersen&Hoffmann_2011_03","Stigmacros_sp._1_(rufa_gp.)",2
"Andersen&Hoffmann_2011_03","Andersen&Hoffmann_2011_03","Tapinoma_sp._1_(minutum_gp)",1
"Andersen&Hoffmann_2011_03","Andersen&Hoffmann_2011_03","Tetramorium_sp._8_(striolatum_gp.)",4
"Andersen&Hoffmann_2011_03","Andersen&Hoffmann_2011_03","Tetraponera_punctulata",1
"Andersen&Hoffmann_2011_03","Andersen&Hoffmann_2011_03","Crematogaster_queenslandica",8
"Andersen&Hoffmann_2011_03","Andersen&Hoffmann_2011_03","Crematogaster_sp._2_(australis_complex)",10
"Andersen&Hoffmann_2011_03","Andersen&Hoffmann_2011_03","Iridomyrmex_pallidus",12
"Andersen&Hoffmann_2011_03","Andersen&Hoffmann_2011_03","Iridomyrmex_sp._1_(anceps_gp.)",31
"Andersen&Hoffmann_2011_03","Andersen&Hoffmann_2011_03","Melophorus_sp._1_(aeneovirens_gp.)",13
"Andersen&Hoffmann_2011_03","Andersen&Hoffmann_2011_03","Monomorium_?nigrius",276
"Andersen&Hoffmann_2011_04","Andersen&Hoffmann_2011_04","Brachyponera_lutea",1
"Andersen&Hoffmann_2011_04","Andersen&Hoffmann_2011_04","Camponotus_crozieri",4
"Andersen&Hoffmann_2011_04","Andersen&Hoffmann_2011_04","Iridomyrmex_sp._21_(gracilis_gp.)",26
"Andersen&Hoffmann_2011_04","Andersen&Hoffmann_2011_04","Iridomyrmex_sp._3_(mattiroloi_gp.)",6
"Andersen&Hoffmann_2011_04","Andersen&Hoffmann_2011_04","Melophorus_sp._1_(aeneovirens_gp.)",1
"Andersen&Hoffmann_2011_04","Andersen&Hoffmann_2011_04","Monomorium_?nigrius",89
"Andersen&Hoffmann_2011_04","Andersen&Hoffmann_2011_04","Monomorium_disetigerum",18
"Andersen&Hoffmann_2011_04","Andersen&Hoffmann_2011_04","Monomorium_fieldi",8
"Andersen&Hoffmann_2011_04","Andersen&Hoffmann_2011_04","Monomorium_sp._1_(rothsteini_gp.)",1
"Andersen&Hoffmann_2011_04","Andersen&Hoffmann_2011_04","Monomorium_sp._14_(nigrius_gp.)",4
"Andersen&Hoffmann_2011_04","Andersen&Hoffmann_2011_04","Monomorium_sp._24_(laeve_gp.)",144
"Andersen&Hoffmann_2011_04","Andersen&Hoffmann_2011_04","Monomorium_sp._37_(nigrius_gp.)",80
"Andersen&Hoffmann_2011_04","Andersen&Hoffmann_2011_04","Camponotus_sp._16_(rubiginosus_gp.)",5
"Andersen&Hoffmann_2011_04","Andersen&Hoffmann_2011_04","Monomorium_sp._7_(insolescens_gp.)",7
"Andersen&Hoffmann_2011_04","Andersen&Hoffmann_2011_04","Monomorium_sp._8_(carinatum_gp.)",11
"Andersen&Hoffmann_2011_04","Andersen&Hoffmann_2011_04","Nylanderia_sp._4_(vaga_gp.)",13
"Andersen&Hoffmann_2011_04","Andersen&Hoffmann_2011_04","Odontomachus_sp._Nr._Turneri",4
"Andersen&Hoffmann_2011_04","Andersen&Hoffmann_2011_04","Oecophylla_smaragdina",15
"Andersen&Hoffmann_2011_04","Andersen&Hoffmann_2011_04","Opisthopsis_haddoni",1
"Andersen&Hoffmann_2011_04","Andersen&Hoffmann_2011_04","Papyrius_sp._1_(nitidus_gp)",134
"Andersen&Hoffmann_2011_04","Andersen&Hoffmann_2011_04","Pheidole_sp._1_(mjobergi_gp.)",2
"Andersen&Hoffmann_2011_04","Andersen&Hoffmann_2011_04","Pheidole_sp._13_(ampla_gp.)",23
"Andersen&Hoffmann_2011_04","Andersen&Hoffmann_2011_04","Pheidole_sp._2_(longiceps_gp.)",1
"Andersen&Hoffmann_2011_04","Andersen&Hoffmann_2011_04","Camponotus_sp._4_(pellax_gp.)",1
"Andersen&Hoffmann_2011_04","Andersen&Hoffmann_2011_04","Pheidole_sp._3_(variabilis_gp.)",1
"Andersen&Hoffmann_2011_04","Andersen&Hoffmann_2011_04","Pheidole_sp._8_(Group_F)",11
"Andersen&Hoffmann_2011_04","Andersen&Hoffmann_2011_04","Polyrhachis_cyrus",1
"Andersen&Hoffmann_2011_04","Andersen&Hoffmann_2011_04","Polyrhachis_inconspicua",2
"Andersen&Hoffmann_2011_04","Andersen&Hoffmann_2011_04","Polyrhachis_schenkii",1
"Andersen&Hoffmann_2011_04","Andersen&Hoffmann_2011_04","Polyrhachis_senilis",3
"Andersen&Hoffmann_2011_04","Andersen&Hoffmann_2011_04","Rhytidoponera_aurata",65
"Andersen&Hoffmann_2011_04","Andersen&Hoffmann_2011_04","Rhytidoponera_borealis",3
"Andersen&Hoffmann_2011_04","Andersen&Hoffmann_2011_04","Solenopsis_sp._1",1
"Andersen&Hoffmann_2011_04","Andersen&Hoffmann_2011_04","Solenopsis_sp._9",1
"Andersen&Hoffmann_2011_04","Andersen&Hoffmann_2011_04","Camponotus_sp._9_(novaehollandiae_gp.)",4
"Andersen&Hoffmann_2011_04","Andersen&Hoffmann_2011_04","Tapinoma_sp._1_(minutum_gp)",1
"Andersen&Hoffmann_2011_04","Andersen&Hoffmann_2011_04","Tapinoma_sp._2_(minutum_gp)",1
"Andersen&Hoffmann_2011_04","Andersen&Hoffmann_2011_04","Tetramorium_lanuginosum",2
"Andersen&Hoffmann_2011_04","Andersen&Hoffmann_2011_04","Tetramorium_simillimum",4
"Andersen&Hoffmann_2011_04","Andersen&Hoffmann_2011_04","Tetramorium_sp._1_(striolatum_gp.)",2
"Andersen&Hoffmann_2011_04","Andersen&Hoffmann_2011_04","Tetramorium_sp._8_(striolatum_gp.)",5
"Andersen&Hoffmann_2011_04","Andersen&Hoffmann_2011_04","Cardiocondyla_sp._1_(nuda_complex)",5
"Andersen&Hoffmann_2011_04","Andersen&Hoffmann_2011_04","Crematogaster_queenslandica",3
"Andersen&Hoffmann_2011_04","Andersen&Hoffmann_2011_04","Crematogaster_sp._2_(australis_complex)",93
"Andersen&Hoffmann_2011_04","Andersen&Hoffmann_2011_04","Iridomyrmex_pallidus",44
"Andersen&Hoffmann_2011_04","Andersen&Hoffmann_2011_04","Iridomyrmex_sp._1_(anceps_gp.)",231
"Andersen&Hoffmann_2011_05","Andersen&Hoffmann_2011_05","Anochetus_paripungens",1
"Andersen&Hoffmann_2011_05","Andersen&Hoffmann_2011_05","Anochetus_rectangularis",1
"Andersen&Hoffmann_2011_05","Andersen&Hoffmann_2011_05","Iridomyrmex_pallidus",72
"Andersen&Hoffmann_2011_05","Andersen&Hoffmann_2011_05","Iridomyrmex_reburrus",1
"Andersen&Hoffmann_2011_05","Andersen&Hoffmann_2011_05","Iridomyrmex_sp._1_(anceps_gp.)",222
"Andersen&Hoffmann_2011_05","Andersen&Hoffmann_2011_05","Iridomyrmex_sp._3_(mattiroloi_gp.)",1
"Andersen&Hoffmann_2011_05","Andersen&Hoffmann_2011_05","Melophorus_sp._1_(aeneovirens_gp.)",3
"Andersen&Hoffmann_2011_05","Andersen&Hoffmann_2011_05","Melophorus_sp._10_(Group_D)",1
"Andersen&Hoffmann_2011_05","Andersen&Hoffmann_2011_05","Monomorium_?fieldi",17
"Andersen&Hoffmann_2011_05","Andersen&Hoffmann_2011_05","Monomorium_?nigrius",53
"Andersen&Hoffmann_2011_05","Andersen&Hoffmann_2011_05","Monomorium_disetigerum",11
"Andersen&Hoffmann_2011_05","Andersen&Hoffmann_2011_05","Monomorium_sp._14_(nigrius_gp.)",1
"Andersen&Hoffmann_2011_05","Andersen&Hoffmann_2011_05","Arnoldius_sp._1",1
"Andersen&Hoffmann_2011_05","Andersen&Hoffmann_2011_05","Monomorium_sp._24_(laeve_gp.)",206
"Andersen&Hoffmann_2011_05","Andersen&Hoffmann_2011_05","Monomorium_sp._37_(nigrius_gp.)",74
"Andersen&Hoffmann_2011_05","Andersen&Hoffmann_2011_05","Monomorium_sp._7_(insolescens_gp.)",1
"Andersen&Hoffmann_2011_05","Andersen&Hoffmann_2011_05","Monomorium_sp._8_(carinatum_gp.)",1
"Andersen&Hoffmann_2011_05","Andersen&Hoffmann_2011_05","Odontomachus_sp._Nr._Turneri",9
"Andersen&Hoffmann_2011_05","Andersen&Hoffmann_2011_05","Oecophylla_smaragdina",59
"Andersen&Hoffmann_2011_05","Andersen&Hoffmann_2011_05","Opisthopsis_haddoni",4
"Andersen&Hoffmann_2011_05","Andersen&Hoffmann_2011_05","Opisthopsis_haddoni rufoniger",6
"Andersen&Hoffmann_2011_05","Andersen&Hoffmann_2011_05","Papyrius_sp._1_(nitidus_gp)",37
"Andersen&Hoffmann_2011_05","Andersen&Hoffmann_2011_05","Pheidole_sp._8_(Group_F)",6
"Andersen&Hoffmann_2011_05","Andersen&Hoffmann_2011_05","Camponotus_crozieri",1
"Andersen&Hoffmann_2011_05","Andersen&Hoffmann_2011_05","Polyrhachis_inconspicua",4
"Andersen&Hoffmann_2011_05","Andersen&Hoffmann_2011_05","Rhytidoponera_aurata",3
