"site","year","sp","ab"
"CHIRINOS","",3986,5
"CHIRINOS","",4263,1
"CHIRINOS","",4768,1
"CHIRINOS","",4774,37
"CHIRINOS","",4796,2
"CHIRINOS","",4958,4
"CHIRINOS","",4969,1
"CHIRINOS","",5046,1
"CHIRINOS","",5128,1
"CHIRINOS","",5130,3
"CHIRINOS","",5133,2
"CHIRINOS","",5161,13
"CHIRINOS","",5162,1
"CHIRINOS","",5163,1
"CHIRINOS","",5277,1
"CHIRINOS","",5288,1
"CHIRINOS","",5289,1
"CHIRINOS","",5290,1
"CHIRINOS","",5291,2
"CHIRINOS","",5292,1
"CHIRINOS","",5293,1
"CHIRINOS","",5315,3
"CHIRINOS","",5370,1
"CHIRINOS","",5423,8
"CHIRINOS","",5432,8
"CHIRINOS","",5706,1
"CHIRINOS","",5707,2
"CHIRINOS","",5775,1
"CHIRINOS","",5910,3
"CHIRINOS","",5966,1
"CHIRINOS","",6477,1
"CHIRINOS","",6985,8
"CHIRINOS","",7013,10
"CHIRINOS","",7179,1
"CHIRINOS","",7539,3
"CHIRINOS","",7593,5
"CHIRINOS","",7596,1
"CHIRINOS","",7598,1
"CHIRINOS","",7607,1
"CHIRINOS","",7618,1
"CHIRINOS","",7760,2
"CHIRINOS","",7775,1
"CHIRINOS","",7959,4
"CHIRINOS","",7968,16
"CHIRINOS","",8005,2
"CHIRINOS","",8032,13
"CHIRINOS","",8080,2
"CHIRINOS","",8184,3
"CHIRINOS","",8260,16
"CHIRINOS","",8261,7
"CHIRINOS","",8262,1
"CHIRINOS","",8263,22
"CHIRINOS","",8588,1
"CHIRINOS","",8680,2
"CHIRINOS","",9124,1
"CHIRINOS","",9125,2
"CHIRINOS","",9152,9
"CHIRINOS","",9157,4
"CHIRINOS","",9221,1
"CHIRINOS","",9743,6
"CHORROBL","",892,2
"CHORROBL","",1229,9
"CHORROBL","",1280,2
"CHORROBL","",2015,1
"CHORROBL","",2187,3
"CHORROBL","",2346,1
"CHORROBL","",2474,2
"CHORROBL","",2536,12
"CHORROBL","",2889,10
"CHORROBL","",2918,12
"CHORROBL","",3318,15
"CHORROBL","",3322,3
"CHORROBL","",3411,3
"CHORROBL","",3630,2
"CHORROBL","",3639,10
"CHORROBL","",5128,2
"CHORROBL","",5277,1
"CHORROBL","",5288,2
"CHORROBL","",5289,3
"CHORROBL","",5370,3
"CHORROBL","",5407,3
"CHORROBL","",5408,1
"CHORROBL","",5409,1
"CHORROBL","",5412,1
"CHORROBL","",5838,1
"CHORROBL","",5842,7
"CHORROBL","",5910,12
"CHORROBL","",5918,2
"CHORROBL","",5919,6
"CHORROBL","",5920,3
"CHORROBL","",7188,1
"CHORROBL","",7400,1
"CHORROBL","",7539,5
"CHORROBL","",7708,3
"CHORROBL","",7840,2
"CHORROBL","",8122,1
"CHORROBL","",8184,7
"CHORROBL","",8185,3
"CHORROBL","",9319,1
"CHORROBL","",9322,2
"COCHACAS","",196,4
"COCHACAS","",218,3
"COCHACAS","",231,1
"COCHACAS","",241,2
"COCHACAS","",265,3
"COCHACAS","",266,1
"COCHACAS","",296,1
"COCHACAS","",329,1
"COCHACAS","",343,6
"COCHACAS","",346,4
"COCHACAS","",398,1
"COCHACAS","",404,1
"COCHACAS","",408,1
"COCHACAS","",420,5
"COCHACAS","",424,1
"COCHACAS","",536,2
"COCHACAS","",553,1
"COCHACAS","",936,6
"COCHACAS","",960,2
"COCHACAS","",1062,5
"COCHACAS","",1065,1
"COCHACAS","",1144,6
"COCHACAS","",1353,5
"COCHACAS","",1365,1
"COCHACAS","",1403,2
"COCHACAS","",1417,1
"COCHACAS","",1437,5
"COCHACAS","",1445,4
"COCHACAS","",1487,1
"COCHACAS","",1500,1
"COCHACAS","",1534,2
"COCHACAS","",1535,1
"COCHACAS","",1556,1
"COCHACAS","",1606,1
"COCHACAS","",1659,1
"COCHACAS","",1680,1
"COCHACAS","",1696,18
"COCHACAS","",1737,1
"COCHACAS","",1756,1
"COCHACAS","",1926,1
"COCHACAS","",2060,1
"COCHACAS","",2081,1
"COCHACAS","",2145,2
"COCHACAS","",2259,1
"COCHACAS","",2269,2
"COCHACAS","",2281,1
"COCHACAS","",2466,1
"COCHACAS","",2469,1
"COCHACAS","",2495,3
"COCHACAS","",2496,1
"COCHACAS","",2505,1
"COCHACAS","",2679,1
"COCHACAS","",2680,3
"COCHACAS","",2715,1
"COCHACAS","",2770,2
"COCHACAS","",2852,1
"COCHACAS","",3042,2
"COCHACAS","",3043,1
"COCHACAS","",3075,1
"COCHACAS","",3079,1
"COCHACAS","",3147,1
"COCHACAS","",3547,1
"COCHACAS","",3629,1
"COCHACAS","",3630,2
"COCHACAS","",3783,1
"COCHACAS","",3785,2
"COCHACAS","",3846,2
"COCHACAS","",3944,5
"COCHACAS","",4013,1
"COCHACAS","",4096,1
"COCHACAS","",4178,1
"COCHACAS","",4205,1
"COCHACAS","",4211,1
"COCHACAS","",4252,2
"COCHACAS","",4265,1
"COCHACAS","",4307,1
"COCHACAS","",4472,1
"COCHACAS","",4504,2
"COCHACAS","",4637,1
"COCHACAS","",4771,2
"COCHACAS","",4796,2
"COCHACAS","",4828,6
"COCHACAS","",4863,1
"COCHACAS","",5165,1
"COCHACAS","",5277,1
"COCHACAS","",5288,1
"COCHACAS","",5289,1
"COCHACAS","",5314,1
"COCHACAS","",5424,3
"COCHACAS","",5617,1
"COCHACAS","",5629,1
"COCHACAS","",5698,1
"COCHACAS","",5706,1
"COCHACAS","",5726,1
"COCHACAS","",5737,1
"COCHACAS","",5880,3
"COCHACAS","",5886,1
"COCHACAS","",5959,2
"COCHACAS","",6085,1
"COCHACAS","",6089,7
"COCHACAS","",6100,3
"COCHACAS","",6102,4
"COCHACAS","",6103,8
"COCHACAS","",6155,3
"COCHACAS","",6173,5
"COCHACAS","",6180,2
"COCHACAS","",6181,2
"COCHACAS","",6185,1
"COCHACAS","",6190,1
"COCHACAS","",6215,1
"COCHACAS","",6226,1
"COCHACAS","",6242,2
"COCHACAS","",6258,1
"COCHACAS","",6281,4
"COCHACAS","",6357,1
"COCHACAS","",6431,1
"COCHACAS","",6473,1
"COCHACAS","",6553,1
"COCHACAS","",6569,1
"COCHACAS","",6604,2
"COCHACAS","",6611,4
"COCHACAS","",6639,2
"COCHACAS","",6740,1
"COCHACAS","",6741,1
"COCHACAS","",6751,1
"COCHACAS","",6807,4
"COCHACAS","",6842,1
"COCHACAS","",7067,1
"COCHACAS","",7249,3
"COCHACAS","",7253,2
"COCHACAS","",7269,1
"COCHACAS","",7450,1
"COCHACAS","",7483,1
"COCHACAS","",7486,1
"COCHACAS","",7539,4
"COCHACAS","",7541,1
"COCHACAS","",7647,2
"COCHACAS","",7648,1
"COCHACAS","",7770,1
"COCHACAS","",7866,1
"COCHACAS","",7917,2
"COCHACAS","",7949,1
"COCHACAS","",8040,1
"COCHACAS","",8474,1
"COCHACAS","",8534,1
"COCHACAS","",8540,2
"COCHACAS","",8708,4
"COCHACAS","",8717,2
"COCHACAS","",8750,1
"COCHACAS","",8871,1
"COCHACAS","",8872,1
"COCHACAS","",8949,1
"COCHACAS","",8965,3
"COCHACAS","",8967,1
"COCHACAS","",8972,1
"COCHACAS","",8977,1
"COCHACAS","",8978,1
"COCHACAS","",9007,2
"COCHACAS","",9123,1
"COCHACAS","",9157,1
"COCHACAS","",9161,2
"COCHACAS","",9172,1
"COCHACAS","",9255,1
"COCHACAS","",9264,2
"COCHACAS","",9376,1
"COCHACAS","",9637,9
"COCHACAS","",9680,28
"COCHACAS","",9708,1
"COCHACAS","",9710,2
"COLORADO","",6,1
"COLORADO","",75,1
"COLORADO","",147,1
"COLORADO","",350,12
"COLORADO","",502,2
"COLORADO","",526,8
"COLORADO","",561,4
"COLORADO","",650,5
"COLORADO","",657,1
"COLORADO","",690,2
"COLORADO","",751,1
"COLORADO","",792,1
"COLORADO","",1204,1
"COLORADO","",1356,6
"COLORADO","",1402,2
"COLORADO","",1403,1
"COLORADO","",1411,9
"COLORADO","",1421,5
"COLORADO","",1435,1
"COLORADO","",1442,19
"COLORADO","",1455,1
"COLORADO","",1457,1
"COLORADO","",1501,1
"COLORADO","",1520,11
"COLORADO","",1543,1
"COLORADO","",1591,1
"COLORADO","",1628,1
"COLORADO","",1631,1
"COLORADO","",1775,1
"COLORADO","",1778,9
"COLORADO","",1994,2
"COLORADO","",1995,3
"COLORADO","",2035,3
"COLORADO","",2038,3
"COLORADO","",2042,6
"COLORADO","",2054,19
"COLORADO","",2055,1
"COLORADO","",2059,3
"COLORADO","",2119,1
"COLORADO","",2245,13
"COLORADO","",2389,8
"COLORADO","",2671,2
"COLORADO","",2690,1
"COLORADO","",2783,3
"COLORADO","",2860,3
"COLORADO","",3356,2
"COLORADO","",3578,2
"COLORADO","",3629,4
"COLORADO","",3795,13
"COLORADO","",3822,2
"COLORADO","",3830,1
"COLORADO","",3839,3
"COLORADO","",3856,1
"COLORADO","",3877,5
"COLORADO","",3879,1
"COLORADO","",3934,10
"COLORADO","",3973,18
"COLORADO","",4015,17
"COLORADO","",4299,1
"COLORADO","",4329,4
"COLORADO","",4338,1
"COLORADO","",4414,1
"COLORADO","",4457,8
"COLORADO","",4473,2
"COLORADO","",4489,4
"COLORADO","",4518,1
"COLORADO","",4528,27
"COLORADO","",4596,1
"COLORADO","",4773,2
"COLORADO","",4831,1
"COLORADO","",4919,1
"COLORADO","",5666,2
"COLORADO","",5677,1
"COLORADO","",5698,1
"COLORADO","",5724,1
"COLORADO","",6144,16
"COLORADO","",6395,4
"COLORADO","",6643,8
"COLORADO","",7242,4
"COLORADO","",7243,3
"COLORADO","",7255,7
"COLORADO","",7256,1
"COLORADO","",7257,2
"COLORADO","",7479,1
"COLORADO","",7647,2
"COLORADO","",7648,1
"COLORADO","",7649,6
"COLORADO","",7671,1
"COLORADO","",7873,4
"COLORADO","",7913,1
"COLORADO","",7956,1
"COLORADO","",8071,1
"COLORADO","",8269,1
"COLORADO","",8308,4
"COLORADO","",8389,3
"COLORADO","",8406,7
"COLORADO","",8441,4
"COLORADO","",8444,2
"COLORADO","",8609,1
"COLORADO","",8699,1
"COLORADO","",8732,3
"COLORADO","",8767,3
"COLORADO","",8781,1
"COLORADO","",8789,1
"COLORADO","",8799,10
"COLORADO","",8809,1
"COLORADO","",8839,4
"COLORADO","",8970,2
"COLORADO","",8977,4
"COLORADO","",9017,5
"COLORADO","",9088,1
"COLORADO","",9411,1
"COLORADO","",9437,12
"COLORADO","",9443,29
"COLORADO","",9449,2
"COLORADO","",9461,2
"COLORADO","",9493,1
"COLORADO","",9610,1
"COLORADO","",9702,1
"COLORADO","",9776,2
"COLOSOI","",7,2
"COLOSOI","",53,8
"COLOSOI","",75,2
"COLOSOI","",145,2
"COLOSOI","",350,1
"COLOSOI","",454,1
"COLOSOI","",510,1
"COLOSOI","",517,1
"COLOSOI","",527,9
"COLOSOI","",561,1
"COLOSOI","",649,1
"COLOSOI","",673,3
"COLOSOI","",682,4
"COLOSOI","",769,1
"COLOSOI","",1190,1
"COLOSOI","",1255,2
"COLOSOI","",1354,3
"COLOSOI","",1402,1
"COLOSOI","",1411,2
"COLOSOI","",1442,24
"COLOSOI","",1456,2
"COLOSOI","",1501,1
"COLOSOI","",1579,1
"COLOSOI","",1588,13
"COLOSOI","",1628,3
"COLOSOI","",1631,1
"COLOSOI","",1671,1
"COLOSOI","",1778,2
"COLOSOI","",1983,3
"COLOSOI","",1999,2
"COLOSOI","",2035,3
"COLOSOI","",2036,5
"COLOSOI","",2075,19
"COLOSOI","",2108,2
"COLOSOI","",2179,1
"COLOSOI","",2228,4
"COLOSOI","",2232,4
"COLOSOI","",2245,2
"COLOSOI","",2328,1
"COLOSOI","",2687,1
"COLOSOI","",2688,1
"COLOSOI","",2690,4
"COLOSOI","",2691,1
"COLOSOI","",2692,1
"COLOSOI","",2718,1
"COLOSOI","",2774,1
"COLOSOI","",2804,3
"COLOSOI","",2860,1
"COLOSOI","",3097,2
"COLOSOI","",3519,1
"COLOSOI","",3578,1
"COLOSOI","",3629,3
"COLOSOI","",3739,7
"COLOSOI","",3853,1
"COLOSOI","",4016,1
"COLOSOI","",4045,4
"COLOSOI","",4160,6
"COLOSOI","",4351,3
"COLOSOI","",4457,1
"COLOSOI","",4500,1
"COLOSOI","",4515,4
"COLOSOI","",4528,3
"COLOSOI","",4531,1
"COLOSOI","",4762,3
"COLOSOI","",4763,5
"COLOSOI","",4764,1
"COLOSOI","",4765,1
"COLOSOI","",4864,1
"COLOSOI","",4919,2
"COLOSOI","",5703,1
"COLOSOI","",6144,11
"COLOSOI","",6166,1
"COLOSOI","",6168,9
"COLOSOI","",6391,5
"COLOSOI","",6400,2
"COLOSOI","",6453,2
"COLOSOI","",6632,3
"COLOSOI","",7106,2
"COLOSOI","",7255,1
"COLOSOI","",7256,4
"COLOSOI","",7301,1
"COLOSOI","",7327,2
"COLOSOI","",7678,2
"COLOSOI","",7761,1
"COLOSOI","",7945,5
"COLOSOI","",8345,11
"COLOSOI","",8433,1
"COLOSOI","",8442,3
"COLOSOI","",8743,1
"COLOSOI","",8757,1
"COLOSOI","",8758,1
"COLOSOI","",8782,2
"COLOSOI","",8783,4
"COLOSOI","",8799,2
"COLOSOI","",8839,1
"COLOSOI","",8871,1
"COLOSOI","",8892,1
"COLOSOI","",8977,1
"COLOSOI","",8978,1
"COLOSOI","",9214,2
"COLOSOI","",9378,2
"COLOSOI","",9438,2
"COLOSOI","",9452,2
"COLOSOI","",9475,1
"COLOSOI","",9497,3
"COLOSOI","",9499,1
"COLOSOI","",9526,1
"COLOSOI","",9604,2
"COLOSOI","",9634,1
"COLOSOI","",9696,9
"CONSTANC","",152,2
"CONSTANC","",249,1
"CONSTANC","",302,1
"CONSTANC","",303,1
"CONSTANC","",304,2
"CONSTANC","",319,4
"CONSTANC","",322,1
"CONSTANC","",557,1
"CONSTANC","",628,4
"CONSTANC","",629,2
"CONSTANC","",667,1
"CONSTANC","",690,1
"CONSTANC","",902,1
"CONSTANC","",903,1
"CONSTANC","",930,1
"CONSTANC","",936,2
"CONSTANC","",960,1
"CONSTANC","",1045,2
"CONSTANC","",1046,1
"CONSTANC","",1069,6
"CONSTANC","",1070,2
"CONSTANC","",1074,1
"CONSTANC","",1075,4
"CONSTANC","",1160,1
"CONSTANC","",1302,1
"CONSTANC","",1385,1
"CONSTANC","",1483,1
"CONSTANC","",1509,3
"CONSTANC","",1626,1
"CONSTANC","",1669,1
"CONSTANC","",1737,1
"CONSTANC","",1749,1
"CONSTANC","",1824,1
"CONSTANC","",1838,1
"CONSTANC","",1908,1
"CONSTANC","",1910,9
"CONSTANC","",1916,1
"CONSTANC","",1917,1
"CONSTANC","",1918,1
"CONSTANC","",1921,1
"CONSTANC","",1922,3
"CONSTANC","",1968,1
"CONSTANC","",1976,2
"CONSTANC","",1977,1
"CONSTANC","",2108,3
"CONSTANC","",2130,2
"CONSTANC","",2157,3
"CONSTANC","",2159,1
"CONSTANC","",2160,1
"CONSTANC","",2300,1
"CONSTANC","",2301,1
"CONSTANC","",2340,1
"CONSTANC","",2341,1
"CONSTANC","",2379,2
"CONSTANC","",2389,1
"CONSTANC","",2403,2
"CONSTANC","",2429,1
"CONSTANC","",2430,4
"CONSTANC","",2431,1
"CONSTANC","",2432,1
"CONSTANC","",2452,1
"CONSTANC","",2464,1
"CONSTANC","",2528,1
"CONSTANC","",2529,1
"CONSTANC","",2530,1
"CONSTANC","",2655,1
"CONSTANC","",2746,7
"CONSTANC","",2750,1
"CONSTANC","",2760,1
"CONSTANC","",2761,1
"CONSTANC","",2767,1
"CONSTANC","",2774,1
"CONSTANC","",2786,1
"CONSTANC","",2790,1
"CONSTANC","",2818,3
"CONSTANC","",2819,1
"CONSTANC","",2946,3
"CONSTANC","",2981,1
"CONSTANC","",3016,1
"CONSTANC","",3081,1
"CONSTANC","",3082,1
"CONSTANC","",3083,1
"CONSTANC","",3084,2
"CONSTANC","",3090,1
"CONSTANC","",3180,1
"CONSTANC","",3184,1
"CONSTANC","",3270,2
"CONSTANC","",3271,1
"CONSTANC","",3272,1
"CONSTANC","",3273,1
"CONSTANC","",3274,1
"CONSTANC","",3275,2
"CONSTANC","",3276,1
"CONSTANC","",3277,1
"CONSTANC","",3278,1
"CONSTANC","",3451,2
"CONSTANC","",3526,1
"CONSTANC","",3651,2
"CONSTANC","",3666,2
"CONSTANC","",3667,4
"CONSTANC","",3705,1
"CONSTANC","",3724,3
"CONSTANC","",3801,2
"CONSTANC","",4042,1
"CONSTANC","",4045,2
"CONSTANC","",4054,1
"CONSTANC","",4079,1
"CONSTANC","",4119,1
"CONSTANC","",4219,1
"CONSTANC","",4223,1
"CONSTANC","",4224,1
"CONSTANC","",4226,1
"CONSTANC","",4227,2
"CONSTANC","",4228,1
"CONSTANC","",4320,1
"CONSTANC","",4351,2
"CONSTANC","",4377,1
"CONSTANC","",4433,2
"CONSTANC","",4483,2
"CONSTANC","",4500,1
"CONSTANC","",4548,1
"CONSTANC","",4614,1
"CONSTANC","",4615,2
"CONSTANC","",4745,1
"CONSTANC","",4762,1
"CONSTANC","",4763,1
"CONSTANC","",4793,1
"CONSTANC","",4895,1
"CONSTANC","",4939,2
"CONSTANC","",4950,1
"CONSTANC","",4984,1
"CONSTANC","",4985,1
"CONSTANC","",5100,1
"CONSTANC","",5128,1
"CONSTANC","",5227,1
"CONSTANC","",5238,2
"CONSTANC","",5250,1
"CONSTANC","",5277,1
"CONSTANC","",5288,1
"CONSTANC","",5370,1
"CONSTANC","",5449,1
"CONSTANC","",5483,1
"CONSTANC","",5485,6
"CONSTANC","",5486,3
"CONSTANC","",5487,1
"CONSTANC","",5488,1
"CONSTANC","",5535,1
"CONSTANC","",5536,2
"CONSTANC","",5566,3
"CONSTANC","",5569,1
"CONSTANC","",5706,2
"CONSTANC","",5903,4
"CONSTANC","",5910,9
"CONSTANC","",5919,1
"CONSTANC","",5920,1
"CONSTANC","",5921,1
"CONSTANC","",5922,1
"CONSTANC","",5923,1
"CONSTANC","",5925,1
"CONSTANC","",6095,1
"CONSTANC","",6096,1
"CONSTANC","",6097,1
"CONSTANC","",6098,1
"CONSTANC","",6099,1
"CONSTANC","",6166,1
"CONSTANC","",6168,1
"CONSTANC","",6225,1
"CONSTANC","",6237,1
"CONSTANC","",6319,1
"CONSTANC","",6357,1
"CONSTANC","",6358,1
"CONSTANC","",6406,1
"CONSTANC","",6407,1
"CONSTANC","",6538,1
"CONSTANC","",6570,1
"CONSTANC","",6571,1
"CONSTANC","",6572,1
"CONSTANC","",6580,1
"CONSTANC","",6595,1
"CONSTANC","",6596,1
"CONSTANC","",6610,1
"CONSTANC","",6658,1
"CONSTANC","",6663,1
"CONSTANC","",6707,1
"CONSTANC","",6745,4
"CONSTANC","",6746,3
"CONSTANC","",6747,2
"CONSTANC","",6748,1
"CONSTANC","",6792,1
"CONSTANC","",6816,8
"CONSTANC","",6828,1
"CONSTANC","",6836,1
"CONSTANC","",6837,4
"CONSTANC","",6838,1
"CONSTANC","",6839,1
"CONSTANC","",6840,1
"CONSTANC","",6992,1
"CONSTANC","",7042,1
"CONSTANC","",7193,1
"CONSTANC","",7242,1
"CONSTANC","",7255,1
"CONSTANC","",7327,1
"CONSTANC","",7333,1
"CONSTANC","",7334,2
"CONSTANC","",7445,1
"CONSTANC","",7539,1
"CONSTANC","",7647,2
"CONSTANC","",7648,1
"CONSTANC","",7749,8
"CONSTANC","",7798,1
"CONSTANC","",8048,3
"CONSTANC","",8120,1
"CONSTANC","",8122,2
"CONSTANC","",8433,5
"CONSTANC","",8481,1
"CONSTANC","",8515,1
"CONSTANC","",8633,2
"CONSTANC","",8892,1
"CONSTANC","",8977,2
"CONSTANC","",8978,1
"CONSTANC","",8979,1
"CONSTANC","",8980,2
"CONSTANC","",8981,1
"CONSTANC","",9574,1
"CONSTANC","",9575,1
"CONSTANC","",9639,3
"CONSTANC","",9640,1
"CONSTANC","",9641,1
"CONSTANC","",9667,1
"CONSTANC","",9677,1
"CONSTANC","",9727,1
"CONSTANC","",9745,2
"CONSTANC","",9750,1
"CUANGOS","",38,4
"CUANGOS","",55,2
"CUANGOS","",60,1
"CUANGOS","",152,1
"CUANGOS","",302,5
"CUANGOS","",303,1
"CUANGOS","",304,1
"CUANGOS","",305,1
"CUANGOS","",319,1
"CUANGOS","",397,2
"CUANGOS","",722,1
"CUANGOS","",806,3
"CUANGOS","",820,1
"CUANGOS","",902,4
"CUANGOS","",903,2
"CUANGOS","",904,1
"CUANGOS","",905,1
"CUANGOS","",922,5
"CUANGOS","",960,2
"CUANGOS","",1045,2
"CUANGOS","",1118,1
"CUANGOS","",1174,41
"CUANGOS","",1216,1
"CUANGOS","",1264,1
"CUANGOS","",1265,1
"CUANGOS","",1276,1
"CUANGOS","",1277,1
"CUANGOS","",1278,1
"CUANGOS","",1306,1
"CUANGOS","",1365,2
"CUANGOS","",1377,2
"CUANGOS","",1386,1
"CUANGOS","",1486,2
"CUANGOS","",1543,5
"CUANGOS","",1690,1
"CUANGOS","",1732,1
"CUANGOS","",1764,4
"CUANGOS","",2157,5
"CUANGOS","",2351,1
"CUANGOS","",2503,5
"CUANGOS","",2528,1
"CUANGOS","",2529,1
"CUANGOS","",2530,1
"CUANGOS","",2531,1
"CUANGOS","",2856,3
"CUANGOS","",2930,17
"CUANGOS","",2956,1
"CUANGOS","",2963,1
"CUANGOS","",2981,1
"CUANGOS","",2997,3
"CUANGOS","",3016,4
"CUANGOS","",3049,3
"CUANGOS","",3318,4
"CUANGOS","",3320,1
"CUANGOS","",3321,1
"CUANGOS","",3329,2
"CUANGOS","",3634,3
"CUANGOS","",3637,1
"CUANGOS","",3785,4
"CUANGOS","",3786,2
"CUANGOS","",4106,2
"CUANGOS","",4219,1
"CUANGOS","",4220,1
"CUANGOS","",4223,2
"CUANGOS","",4224,1
"CUANGOS","",4225,2
"CUANGOS","",4226,1
"CUANGOS","",4227,1
"CUANGOS","",4228,1
"CUANGOS","",4229,1
"CUANGOS","",4230,1
"CUANGOS","",4500,8
"CUANGOS","",4555,1
"CUANGOS","",4743,1
"CUANGOS","",4759,1
"CUANGOS","",4762,2
"CUANGOS","",4763,5
"CUANGOS","",4764,1
"CUANGOS","",4966,1
"CUANGOS","",5062,1
"CUANGOS","",5128,16
"CUANGOS","",5138,1
"CUANGOS","",5277,1
"CUANGOS","",5288,1
"CUANGOS","",5289,2
"CUANGOS","",5290,1
"CUANGOS","",5291,1
"CUANGOS","",5292,1
"CUANGOS","",5345,2
"CUANGOS","",5370,8
"CUANGOS","",5371,2
"CUANGOS","",5372,1
"CUANGOS","",5407,1
"CUANGOS","",5483,2
"CUANGOS","",5485,1
"CUANGOS","",5486,1
"CUANGOS","",5534,1
"CUANGOS","",5706,3
"CUANGOS","",5769,3
"CUANGOS","",5781,1
"CUANGOS","",5808,3
"CUANGOS","",5824,3
"CUANGOS","",5910,1
"CUANGOS","",5911,2
"CUANGOS","",5912,1
"CUANGOS","",5913,1
"CUANGOS","",5919,3
"CUANGOS","",5920,7
"CUANGOS","",5921,1
"CUANGOS","",5922,2
"CUANGOS","",5923,1
"CUANGOS","",5924,3
"CUANGOS","",5925,1
"CUANGOS","",5926,2
"CUANGOS","",5980,1
"CUANGOS","",5981,2
"CUANGOS","",5982,1
"CUANGOS","",5983,1
"CUANGOS","",5984,1
"CUANGOS","",5987,1
"CUANGOS","",5988,1
"CUANGOS","",6042,1
"CUANGOS","",6087,1
"CUANGOS","",6091,2
"CUANGOS","",6166,1
"CUANGOS","",6201,1
"CUANGOS","",6237,1
"CUANGOS","",6319,1
"CUANGOS","",6414,1
"CUANGOS","",6477,1
"CUANGOS","",6529,1
"CUANGOS","",6804,5
"CUANGOS","",6881,2
"CUANGOS","",7050,1
"CUANGOS","",7106,1
"CUANGOS","",7139,1
"CUANGOS","",7255,8
"CUANGOS","",7256,4
"CUANGOS","",7453,1
"CUANGOS","",7459,2
"CUANGOS","",7562,2
"CUANGOS","",7580,4
"CUANGOS","",7647,1
"CUANGOS","",7708,1
"CUANGOS","",7730,3
"CUANGOS","",7857,2
"CUANGOS","",7978,8
"CUANGOS","",7979,3
"CUANGOS","",8011,2
"CUANGOS","",8032,1
"CUANGOS","",8033,6
"CUANGOS","",8099,1
"CUANGOS","",8130,3
"CUANGOS","",8184,2
"CUANGOS","",8185,2
"CUANGOS","",8260,4
"CUANGOS","",8325,2
"CUANGOS","",8340,2
"CUANGOS","",8341,1
"CUANGOS","",8453,1
"CUANGOS","",8510,1
"CUANGOS","",8649,1
"CUANGOS","",8712,3
"CUANGOS","",8977,2
"CUANGOS","",8978,1
"CUANGOS","",9509,1
"CUANGOS","",9526,1
"CUANGOS","",9626,6
"CUANGOS","",9745,9
"CUANGOS","",9774,1
"CUEVA","",397,1
"CUEVA","",620,1
"CUEVA","",643,2
"CUEVA","",674,1
"CUEVA","",816,1
"CUEVA","",831,4
"CUEVA","",908,1
"CUEVA","",946,6
"CUEVA","",964,1
"CUEVA","",992,1
"CUEVA","",1024,1
"CUEVA","",1040,2
"CUEVA","",1045,1
"CUEVA","",1264,1
"CUEVA","",1397,5
"CUEVA","",1406,4
"CUEVA","",1414,1
"CUEVA","",1430,15
"CUEVA","",1508,46
"CUEVA","",1524,2
"CUEVA","",1540,7
"CUEVA","",1543,3
"CUEVA","",1549,1
"CUEVA","",1742,1
"CUEVA","",1890,1
"CUEVA","",2075,1
"CUEVA","",2119,6
"CUEVA","",2146,1
"CUEVA","",2683,1
"CUEVA","",2700,3
"CUEVA","",2707,1
"CUEVA","",3057,1
"CUEVA","",3388,1
"CUEVA","",3390,4
"CUEVA","",3396,1
"CUEVA","",3428,1
"CUEVA","",3635,1
"CUEVA","",3808,1
"CUEVA","",4008,3
"CUEVA","",4108,3
"CUEVA","",4217,3
"CUEVA","",4331,1
"CUEVA","",4345,2
"CUEVA","",4411,2
"CUEVA","",4497,22
"CUEVA","",4912,1
"CUEVA","",5236,9
"CUEVA","",5277,1
"CUEVA","",5288,3
"CUEVA","",5311,2
"CUEVA","",5370,6
"CUEVA","",5407,2
"CUEVA","",5672,1
"CUEVA","",5838,2
"CUEVA","",5910,4
"CUEVA","",6085,1
"CUEVA","",6315,2
"CUEVA","",6391,1
"CUEVA","",6427,5
"CUEVA","",6472,1
"CUEVA","",6493,1
"CUEVA","",6604,1
"CUEVA","",6658,4
"CUEVA","",6675,1
"CUEVA","",6850,16
"CUEVA","",6862,1
"CUEVA","",6960,2
"CUEVA","",7255,1
"CUEVA","",7264,1
"CUEVA","",7481,1
"CUEVA","",7514,2
"CUEVA","",7553,16
"CUEVA","",8032,1
"CUEVA","",8040,1
"CUEVA","",8234,3
"CUEVA","",8237,2
"CUEVA","",8286,2
"CUEVA","",8473,1
"CUEVA","",8475,4
"CUEVA","",8580,1
"CUEVA","",9090,1
"CUEVA","",9100,1
"CUEVA","",9124,1
"CUEVA","",9214,1
"CUEVA","",9240,4
"CUEVA","",9264,2
"CUEVA","",9415,4
"CUEVA","",9449,1
"CUEVA","",9475,1
"CUEVA","",9489,4
"CUEVA","",9504,1
"CUEVA","",9524,1
"CUEVAS","",38,1
"CUEVAS","",319,1
"CUEVAS","",759,4
"CUEVAS","",772,1
"CUEVAS","",807,5
"CUEVAS","",808,4
"CUEVAS","",809,4
"CUEVAS","",828,2
"CUEVAS","",839,1
"CUEVAS","",844,2
"CUEVAS","",877,1
"CUEVAS","",902,3
"CUEVAS","",903,2
"CUEVAS","",922,2
"CUEVAS","",992,1
"CUEVAS","",996,12
"CUEVAS","",1045,7
"CUEVAS","",1160,26
"CUEVAS","",1172,49
"CUEVAS","",1264,2
"CUEVAS","",1276,2
"CUEVAS","",1284,1
"CUEVAS","",1372,2
